name	Sample	OTU	effect	mean_Precision	mean_TPR
fastANCOM	50	1000	2	0.055	0.0013
fastANCOM	50	1000	5	0.385506824	0.1005
fastANCOM	50	200	1	0	0
fastANCOM	50	200	10	0.314034137	0.39675
fastANCOM	50	200	2	0.0575	0.0045
fastANCOM	50	200	5	0.401501516	0.24125
fastANCOM	50	2000	1	3.77E-05	1.00E-04
fastANCOM	50	2000	10	0.227182586	0.25615
fastANCOM	50	2000	2	0.066770245	0.0012
fastANCOM	50	2000	5	0.371029325	0.068925
fastANCOM	50	300	1	0	0
fastANCOM	50	300	10	0.265221341	0.394
fastANCOM	50	300	2	0.060416667	0.0025
fastANCOM	50	300	5	0.365026263	0.186833333
fastANCOM	50	400	1	0	0
fastANCOM	50	400	10	0.245756832	0.41775
fastANCOM	50	400	2	0.094722222	0.00425
fastANCOM	50	400	5	0.372160728	0.203875
fastANCOM	50	500	1	0	0
fastANCOM	50	500	10	0.224625364	0.4454
fastANCOM	50	500	2	0.072583333	0.0029
fastANCOM	50	500	5	0.355421152	0.2109
fastANCOM	50	800	1	0.005	6.25E-05
fastANCOM	50	800	10	0.226930933	0.3200625
fastANCOM	50	800	2	0.05475	0.0015
fastANCOM	50	800	5	0.377489326	0.097375
fastANCOM	100	100	1	0	0
fastANCOM	100	100	10	0.310879901	0.4355
fastANCOM	100	100	2	0.241095238	0.055
fastANCOM	100	100	5	0.370699248	0.381
fastANCOM	100	1000	1	0.005	5.00E-05
fastANCOM	100	1000	10	0.154599792	0.5459
fastANCOM	100	1000	2	0.275963181	0.013
fastANCOM	100	1000	5	0.244951577	0.34125
fastANCOM	100	200	1	0	0
fastANCOM	100	200	10	0.25286766	0.56775
fastANCOM	100	200	2	0.236694444	0.03975
fastANCOM	100	200	5	0.336514097	0.40275
fastANCOM	100	2000	1	0	0
fastANCOM	100	2000	10	0.139767866	0.48355
fastANCOM	100	2000	2	0.254314365	0.00935
fastANCOM	100	2000	5	0.246981874	0.262875
fastANCOM	100	300	1	0	0
fastANCOM	100	300	10	0.221834591	0.576
fastANCOM	100	300	2	0.253509234	0.031
fastANCOM	100	300	5	0.283598334	0.393333333
fastANCOM	100	400	1	0.01	0.00025
fastANCOM	100	400	10	0.202726622	0.609
fastANCOM	100	400	2	0.272543574	0.028125
fastANCOM	100	400	5	0.268428799	0.397
fastANCOM	100	500	1	0	0
fastANCOM	100	500	10	0.193374487	0.6235
fastANCOM	100	500	2	0.305324741	0.0358
fastANCOM	100	500	5	0.232915985	0.4189
fastANCOM	100	800	1	0	0
fastANCOM	100	800	10	0.163248539	0.5384375
fastANCOM	100	800	2	0.292447969	0.0144375
fastANCOM	100	800	5	0.266195901	0.31325
fastANCOM	200	100	1	0.001	5.00E-04
fastANCOM	200	100	10	0.254705649	0.584
fastANCOM	200	100	2	0.369000722	0.2165
fastANCOM	200	100	5	0.357377145	0.4425
fastANCOM	200	1000	1	0.005	5.00E-05
fastANCOM	200	1000	10	0.176716793	0.69055
fastANCOM	200	1000	2	0.390692666	0.07695
fastANCOM	200	1000	5	0.169266455	0.52775
fastANCOM	200	200	1	0	0
fastANCOM	200	200	10	0.232602923	0.76175
fastANCOM	200	200	2	0.405496274	0.18
fastANCOM	200	200	5	0.265855784	0.546
fastANCOM	200	2000	1	0.002857143	1.00E-04
fastANCOM	200	2000	10	0.15630201	0.614825
fastANCOM	200	2000	2	0.397139786	0.052675
fastANCOM	200	2000	5	0.166722919	0.4585
fastANCOM	200	300	1	0.005	0.000166667
fastANCOM	200	300	10	0.218156488	0.760166667
fastANCOM	200	300	2	0.391547187	0.139666667
fastANCOM	200	300	5	0.230544255	0.549666667
fastANCOM	200	400	1	0	0
fastANCOM	200	400	10	0.211614686	0.77975
fastANCOM	200	400	2	0.388166097	0.15975
fastANCOM	200	400	5	0.207565357	0.5675
fastANCOM	200	500	1	0	0
fastANCOM	200	500	10	0.201001164	0.7892
fastANCOM	200	500	2	0.388727059	0.1663
fastANCOM	200	500	5	0.196231539	0.5974
fastANCOM	200	800	1	0.01	0.000125
fastANCOM	200	800	10	0.17927145	0.676875
fastANCOM	200	800	2	0.389781664	0.0705625
fastANCOM	200	800	5	0.190710826	0.5168125
fastANCOM	300	100	1	0	0
fastANCOM	300	100	10	0.222520121	0.696
fastANCOM	300	100	2	0.39331907	0.3375
fastANCOM	300	100	5	0.313821489	0.493
fastANCOM	300	1000	1	0.0025	5.00E-05
fastANCOM	300	1000	10	0.187295568	0.74665
fastANCOM	300	1000	2	0.375406408	0.1543
fastANCOM	300	1000	5	0.176452372	0.61955
fastANCOM	300	200	1	0	0
fastANCOM	300	200	10	0.222645187	0.855
fastANCOM	300	200	2	0.386472794	0.28475
fastANCOM	300	200	5	0.253409566	0.6575
fastANCOM	300	2000	1	0	0
fastANCOM	300	2000	10	0.169868766	0.675475
fastANCOM	300	2000	2	0.378789737	0.114725
fastANCOM	300	2000	5	0.164734932	0.548975
fastANCOM	300	300	1	0.005	0.000333333
fastANCOM	300	300	10	0.217435361	0.827833333
fastANCOM	300	300	2	0.374608712	0.241166667
fastANCOM	300	300	5	0.226846537	0.664333333
fastANCOM	300	400	1	0	0
fastANCOM	300	400	10	0.207456678	0.855875
fastANCOM	300	400	2	0.372141077	0.27
fastANCOM	300	400	5	0.214240825	0.68475
fastANCOM	300	500	1	0.005	1.00E-04
fastANCOM	300	500	10	0.197455102	0.8599
fastANCOM	300	500	2	0.354902529	0.2725
fastANCOM	300	500	5	0.196236068	0.6948
fastANCOM	300	800	1	0.001	6.25E-05
fastANCOM	300	800	10	0.191214989	0.7510625
fastANCOM	300	800	2	0.392549581	0.1533125
fastANCOM	300	800	5	0.183231709	0.6050625
fastANCOM	500	100	1	0	0
fastANCOM	500	100	10	0.189600263	0.8125
fastANCOM	500	100	2	0.388583111	0.3935
fastANCOM	500	100	5	0.246069062	0.5655
fastANCOM	500	1000	1	0	0
fastANCOM	500	1000	10	0.198818309	0.8386
fastANCOM	500	1000	2	0.295952656	0.29975
fastANCOM	500	1000	5	0.185881292	0.7169
fastANCOM	500	200	1	0	0
fastANCOM	500	200	10	0.198886925	0.9175
fastANCOM	500	200	2	0.348001583	0.3845
fastANCOM	500	200	5	0.235907946	0.78975
fastANCOM	500	2000	1	0	0
fastANCOM	500	2000	10	0.188250969	0.767975
fastANCOM	500	2000	2	0.313363807	0.2345
fastANCOM	500	2000	5	0.167390195	0.638
fastANCOM	500	300	1	0	0
fastANCOM	500	300	10	0.199891801	0.902333333
fastANCOM	500	300	2	0.309998996	0.365
fastANCOM	500	300	5	0.223095588	0.773833333
fastANCOM	500	400	1	0	0
fastANCOM	500	400	10	0.194505215	0.91175
fastANCOM	500	400	2	0.299253722	0.37575
fastANCOM	500	400	5	0.209208071	0.804875
fastANCOM	500	500	1	0.0025	1.00E-04
fastANCOM	500	500	10	0.186740957	0.9152
fastANCOM	500	500	2	0.285634444	0.3958
fastANCOM	500	500	5	0.20106141	0.8198
fastANCOM	500	800	1	0.003333333	0.000125
fastANCOM	500	800	10	0.200994464	0.8283125
fastANCOM	500	800	2	0.31398134	0.2885
fastANCOM	500	800	5	0.189754389	0.6995625
LEfSe	20	200	1	0	0
LEfSe	20	200	2	0.01	5.00E-04
LEfSe	20	100	1	0.004700855	0.001538462
LEfSe	20	100	10	0.300593341	0.27
LEfSe	20	100	2	0.028559464	0.006532663
LEfSe	20	100	5	0.257537667	0.104
LEfSe	20	1000	1	0	0
LEfSe	20	1000	10	0.146288415	0.01215
LEfSe	20	1000	2	0	0
LEfSe	20	1000	5	0.015333333	0.00065
LEfSe	20	2000	1	0	0
LEfSe	20	2000	10	0.099816004	0.0053
LEfSe	20	2000	2	0	0
LEfSe	20	2000	5	0.005375	0.00025
LEfSe	20	300	1	0	0
LEfSe	20	300	10	0.326475234	0.065166667
LEfSe	20	300	2	0	0
LEfSe	20	300	5	0.154424603	0.017833333
LEfSe	20	400	1	0	0
LEfSe	20	400	10	0.290366442	0.069875
LEfSe	20	400	2	0.003611111	0.000375
LEfSe	20	400	5	0.08201357	0.00925
LEfSe	20	500	1	0	0
LEfSe	20	500	10	0.30228361	0.0628
LEfSe	20	500	2	0	0
LEfSe	20	500	5	0.1270386	0.0132
LEfSe	20	800	1	0	0
LEfSe	20	800	10	0.169578644	0.0128125
LEfSe	20	800	2	0	0
LEfSe	20	800	5	0.029134921	0.00125
LEfSe	20	200	5	0.222208333	0.03425
LEfSe	20	200	10	0.355566111	0.14875
LEfSe	50	100	1	0.002525253	0.000505051
LEfSe	50	100	10	0.23707161	0.764
LEfSe	50	100	2	0.228329365	0.059
LEfSe	50	100	5	0.282872926	0.5255
LEfSe	50	1000	1	0	0
LEfSe	50	1000	10	0.395639258	0.2193
LEfSe	50	1000	2	0.096666667	0.00155
LEfSe	50	1000	5	0.39838849	0.0973
LEfSe	50	200	1	0.002538071	0.000507614
LEfSe	50	200	10	0.314617515	0.582
LEfSe	50	200	2	0.244607143	0.0275
LEfSe	50	200	5	0.362837142	0.361
LEfSe	50	2000	1	0	0
LEfSe	50	2000	10	0.400127732	0.15035
LEfSe	50	2000	2	0.081574176	0.00095
LEfSe	50	2000	5	0.388931111	0.058975
LEfSe	50	300	1	0.001052632	0.000175439
LEfSe	50	300	10	0.344738355	0.460166667
LEfSe	50	300	2	0.141349206	0.009166667
LEfSe	50	300	5	0.373196421	0.241333333
LEfSe	50	400	1	0	0
LEfSe	50	400	10	0.344844767	0.47025
LEfSe	50	400	2	0.124599206	0.008
LEfSe	50	400	5	0.36989252	0.244
LEfSe	50	500	1	0.007565571	0.000515464
LEfSe	50	500	10	0.34556802	0.4756
LEfSe	50	500	2	0.209149711	0.0132
LEfSe	50	500	5	0.359614134	0.2494
LEfSe	50	800	1	0	0
LEfSe	50	800	10	0.394855858	0.2209375
LEfSe	50	800	2	0.119642857	0.0025625
LEfSe	50	800	5	0.393031437	0.0951875
LEfSe	100	100	1	0	0
LEfSe	100	100	10	0.179859802	0.9095
LEfSe	100	100	2	0.332049254	0.2605
LEfSe	100	100	5	0.234717831	0.7615
LEfSe	100	1000	1	0.010152284	0.000152284
LEfSe	100	1000	10	0.359476372	0.42935
LEfSe	100	1000	2	0.369485459	0.02755
LEfSe	100	1000	5	0.376828184	0.2604
LEfSe	100	200	1	0.00127551	0.000255102
LEfSe	100	200	10	0.243924636	0.80425
LEfSe	100	200	2	0.354168634	0.14125
LEfSe	100	200	5	0.30912942	0.6105
LEfSe	100	2000	1	0	0
LEfSe	100	2000	10	0.377964515	0.31415
LEfSe	100	2000	2	0.375951637	0.017175
LEfSe	100	2000	5	0.391812023	0.180275
LEfSe	100	300	1	0.008417508	0.000529101
LEfSe	100	300	10	0.279603204	0.697333333
LEfSe	100	300	2	0.363380387	0.081666667
LEfSe	100	300	5	0.333127278	0.490166667
LEfSe	100	400	1	0.000900901	0.000135135
LEfSe	100	400	10	0.271489074	0.7135
LEfSe	100	400	2	0.36903929	0.074625
LEfSe	100	400	5	0.325136846	0.4975
LEfSe	100	500	1	0.002209945	0.000220994
LEfSe	100	500	10	0.264890554	0.7213
LEfSe	100	500	2	0.366080329	0.0915
LEfSe	100	500	5	0.320576508	0.5001
LEfSe	100	800	1	0.005235602	6.54E-05
LEfSe	100	800	10	0.355769184	0.4284375
LEfSe	100	800	2	0.371451384	0.030875
LEfSe	100	800	5	0.381798415	0.25925
LEfSe	200	100	1	0.006030151	0.001005025
LEfSe	200	100	10	0.142967041	0.981
LEfSe	200	100	2	0.308217241	0.4875
LEfSe	200	100	5	0.19275984	0.9145
LEfSe	200	1000	1	0.00802139	0.000106952
LEfSe	200	1000	10	0.289205218	0.63235
LEfSe	200	1000	2	0.390769487	0.10435
LEfSe	200	1000	5	0.343429121	0.4379
LEfSe	200	200	1	0	0
LEfSe	200	200	10	0.186535838	0.91375
LEfSe	200	200	2	0.346198481	0.3335
LEfSe	200	200	5	0.252082303	0.80225
LEfSe	200	2000	1	0.00854251	0.000342105
LEfSe	200	2000	10	0.322739889	0.500275
LEfSe	200	2000	2	0.404395409	0.068525
LEfSe	200	2000	5	0.360574491	0.323825
LEfSe	200	300	1	0	0
LEfSe	200	300	10	0.211028993	0.851833333
LEfSe	200	300	2	0.362034455	0.233833333
LEfSe	200	300	5	0.285343183	0.694333333
LEfSe	200	400	1	0.000578704	0.000130208
LEfSe	200	400	10	0.204238217	0.86575
LEfSe	200	400	2	0.372476885	0.247375
LEfSe	200	400	5	0.28060636	0.70575
LEfSe	200	500	1	0.00617801	0.00052356
LEfSe	200	500	10	0.200125252	0.8684
LEfSe	200	500	2	0.362073631	0.2531
LEfSe	200	500	5	0.264465709	0.7103
LEfSe	200	800	1	0.011235955	0.000140449
LEfSe	200	800	10	0.296955244	0.621
LEfSe	200	800	2	0.391136382	0.102625
LEfSe	200	800	5	0.347686108	0.4375625
LEfSe	300	100	1	0.015	0.0015
LEfSe	300	100	10	0.12767446	0.986
LEfSe	300	100	2	0.281041889	0.6325
LEfSe	300	100	5	0.163390033	0.955
LEfSe	300	1000	1	0.002747253	5.49E-05
LEfSe	300	1000	10	0.242370155	0.7242
LEfSe	300	1000	2	0.374880148	0.1702
LEfSe	300	1000	5	0.313468497	0.55305
LEfSe	300	200	1	0	0
LEfSe	300	200	10	0.16100164	0.953
LEfSe	300	200	2	0.34085279	0.4755
LEfSe	300	200	5	0.218359276	0.8685
LEfSe	300	2000	1	0	0
LEfSe	300	2000	10	0.272970718	0.6089
LEfSe	300	2000	2	0.383266894	0.115375
LEfSe	300	2000	5	0.334626266	0.42515
LEfSe	300	300	1	0.005	0.000166667
LEfSe	300	300	10	0.182108823	0.904666667
LEfSe	300	300	2	0.357267511	0.3575
LEfSe	300	300	5	0.247009147	0.7855
LEfSe	300	400	1	0	0
LEfSe	300	400	10	0.174130108	0.918375
LEfSe	300	400	2	0.350862455	0.36325
LEfSe	300	400	5	0.241959269	0.807375
LEfSe	300	500	1	0	0
LEfSe	300	500	10	0.167138999	0.9216
LEfSe	300	500	2	0.350117415	0.3636
LEfSe	300	500	5	0.238346143	0.8043
LEfSe	300	800	1	0.000481	0.000198413
LEfSe	300	800	10	0.245035325	0.7243125
LEfSe	300	800	2	0.382999999	0.176
LEfSe	300	800	5	0.317813733	0.5416875
LEfSe	500	100	1	0	0
LEfSe	500	100	10	0.115997304	0.9935
LEfSe	500	100	2	0.247180883	0.76
LEfSe	500	100	5	0.138490503	0.9835
LEfSe	500	1000	1	0.007130125	0.000106952
LEfSe	500	1000	10	0.188002438	0.8403
LEfSe	500	1000	2	0.36522075	0.2716
LEfSe	500	1000	5	0.266036961	0.683
LEfSe	500	200	1	0.000714286	0.00025
LEfSe	500	200	10	0.135504538	0.97575
LEfSe	500	200	2	0.306534725	0.62475
LEfSe	500	200	5	0.17930256	0.92475
LEfSe	500	2000	1	0.000776398	8.15E-05
LEfSe	500	2000	10	0.214158494	0.735875
LEfSe	500	2000	2	0.378995139	0.195625
LEfSe	500	2000	5	0.289645352	0.553425
LEfSe	500	300	1	0.001675042	0.000502513
LEfSe	500	300	10	0.145909667	0.954166667
LEfSe	500	300	2	0.329015072	0.507666667
LEfSe	500	300	5	0.201288479	0.873
LEfSe	500	400	1	0	0
LEfSe	500	400	10	0.141368023	0.9605
LEfSe	500	400	2	0.319820591	0.51525
LEfSe	500	400	5	0.196151419	0.890875
LEfSe	500	500	1	0.001692047	0.000101523
LEfSe	500	500	10	0.137812878	0.9599
LEfSe	500	500	2	0.322911158	0.5077
LEfSe	500	500	5	0.188688019	0.9046
LEfSe	500	800	1	0.010249554	0.00026738
LEfSe	500	800	10	0.193175644	0.8276875
LEfSe	500	800	2	0.366724775	0.27125
LEfSe	500	800	5	0.271024811	0.667875
limma_voom	20	200	1	0.02	0.00225
limma_voom	20	200	2	0.016014437	0.00275
limma_voom	20	100	1	0.015416667	0.0025
limma_voom	20	100	10	0.34838153	0.3315
limma_voom	20	100	2	0.063083333	0.015
limma_voom	20	100	5	0.385925685	0.2
limma_voom	20	1000	1	0.016617184	0.0145
limma_voom	20	1000	10	0.282886262	0.16455
limma_voom	20	1000	2	0.045879183	0.0166
limma_voom	20	1000	5	0.246058688	0.0547
limma_voom	20	2000	1	0.048412421	0.01685
limma_voom	20	2000	10	0.309487489	0.148175
limma_voom	20	2000	2	0.047722376	0.025875
limma_voom	20	2000	5	0.261244301	0.063975
limma_voom	20	300	1	0.007950796	0.001666667
limma_voom	20	300	10	0.291783016	0.209166667
limma_voom	20	300	2	0.024881728	0.0065
limma_voom	20	300	5	0.262248952	0.076333333
limma_voom	20	400	1	0.011049387	0.004375
limma_voom	20	400	10	0.289069414	0.22175
limma_voom	20	400	2	0.042814497	0.007125
limma_voom	20	400	5	0.261022203	0.061875
limma_voom	20	500	1	0.010458072	0.0029
limma_voom	20	500	10	0.284913141	0.2262
limma_voom	20	500	2	0.05671763	0.0051
limma_voom	20	500	5	0.28684171	0.079
limma_voom	20	800	1	0.016071285	0.0088125
limma_voom	20	800	10	0.29142652	0.161
limma_voom	20	800	2	0.046136159	0.0185625
limma_voom	20	800	5	0.198452409	0.060125
limma_voom	20	200	5	0.296928682	0.09825
limma_voom	20	200	10	0.315147907	0.2515
limma_voom	50	100	1	0.01	0.0015
limma_voom	50	100	10	0.334480548	0.553
limma_voom	50	100	2	0.241039683	0.0635
limma_voom	50	100	5	0.338115101	0.41
limma_voom	50	1000	1	0.042442228	0.01365
limma_voom	50	1000	10	0.234669774	0.35465
limma_voom	50	1000	2	0.083334252	0.02605
limma_voom	50	1000	5	0.260809594	0.17345
limma_voom	50	200	1	0.006428571	0.001
limma_voom	50	200	10	0.299713884	0.49
limma_voom	50	200	2	0.125124098	0.01875
limma_voom	50	200	5	0.343870113	0.33325
limma_voom	50	2000	1	0.046091953	0.0126
limma_voom	50	2000	10	0.234369367	0.346625
limma_voom	50	2000	2	0.142240152	0.033925
limma_voom	50	2000	5	0.283193434	0.164975
limma_voom	50	300	1	0.004069052	0.002166667
limma_voom	50	300	10	0.253820476	0.456
limma_voom	50	300	2	0.084646258	0.012166667
limma_voom	50	300	5	0.294197496	0.248666667
limma_voom	50	400	1	0.008842437	0.001375
limma_voom	50	400	10	0.256208047	0.467125
limma_voom	50	400	2	0.090362237	0.014
limma_voom	50	400	5	0.290797224	0.256
limma_voom	50	500	1	0.009592575	0.003
limma_voom	50	500	10	0.243548593	0.4798
limma_voom	50	500	2	0.092744893	0.0231
limma_voom	50	500	5	0.24917859	0.2791
limma_voom	50	800	1	0.038972661	0.0088125
limma_voom	50	800	10	0.233316568	0.34975
limma_voom	50	800	2	0.095296412	0.026
limma_voom	50	800	5	0.263551487	0.1775625
limma_voom	100	100	1	0.0025	0.001
limma_voom	100	100	10	0.269381376	0.6695
limma_voom	100	100	2	0.370193515	0.199
limma_voom	100	100	5	0.31078853	0.553
limma_voom	100	1000	1	0.038301412	0.01715
limma_voom	100	1000	10	0.193183318	0.53675
limma_voom	100	1000	2	0.192026172	0.0688
limma_voom	100	1000	5	0.230024965	0.368
limma_voom	100	200	1	0.00056928	0.001
limma_voom	100	200	10	0.252123245	0.676
limma_voom	100	200	2	0.310619127	0.113
limma_voom	100	200	5	0.304775998	0.52875
limma_voom	100	2000	1	0.070563443	0.026875
limma_voom	100	2000	10	0.174206186	0.526725
limma_voom	100	2000	2	0.23437564	0.063025
limma_voom	100	2000	5	0.251330641	0.311725
limma_voom	100	300	1	0.0044554	0.002666667
limma_voom	100	300	10	0.221264454	0.622666667
limma_voom	100	300	2	0.222431687	0.0705
limma_voom	100	300	5	0.262866143	0.457833333
limma_voom	100	400	1	0.010631471	0.0035
limma_voom	100	400	10	0.216629804	0.63275
limma_voom	100	400	2	0.241518558	0.076375
limma_voom	100	400	5	0.259942921	0.471625
limma_voom	100	500	1	0.020674121	0.004
limma_voom	100	500	10	0.197565968	0.6414
limma_voom	100	500	2	0.242477722	0.0852
limma_voom	100	500	5	0.252920538	0.4713
limma_voom	100	800	1	0.045560877	0.0139375
limma_voom	100	800	10	0.174925508	0.5403125
limma_voom	100	800	2	0.2038862	0.060125
limma_voom	100	800	5	0.224831995	0.3516875
limma_voom	200	100	1	0.000833333	5.00E-04
limma_voom	200	100	10	0.230410747	0.8055
limma_voom	200	100	2	0.341294138	0.378
limma_voom	200	100	5	0.279486295	0.722
limma_voom	200	1000	1	0.033315278	0.01245
limma_voom	200	1000	10	0.171179706	0.6772
limma_voom	200	1000	2	0.211763003	0.15445
limma_voom	200	1000	5	0.201943062	0.52375
limma_voom	200	200	1	0.006544118	0.00075
limma_voom	200	200	10	0.212089186	0.78225
limma_voom	200	200	2	0.326451491	0.28425
limma_voom	200	200	5	0.278194128	0.695
limma_voom	200	2000	1	0.066561428	0.02025
limma_voom	200	2000	10	0.171340851	0.6552
limma_voom	200	2000	2	0.248834412	0.13515
limma_voom	200	2000	5	0.198701663	0.494575
limma_voom	200	300	1	0.002247414	0.0015
limma_voom	200	300	10	0.190324255	0.7445
limma_voom	200	300	2	0.287433346	0.199833333
limma_voom	200	300	5	0.236945414	0.626833333
limma_voom	200	400	1	0.006591979	0.002875
limma_voom	200	400	10	0.191164289	0.757625
limma_voom	200	400	2	0.285394419	0.22
limma_voom	200	400	5	0.24458362	0.6505
limma_voom	200	500	1	0.016443818	0.0036
limma_voom	200	500	10	0.174036303	0.7455
limma_voom	200	500	2	0.27064979	0.2297
limma_voom	200	500	5	0.225375838	0.6591
limma_voom	200	800	1	0.030940986	0.0135
limma_voom	200	800	10	0.165451007	0.66875
limma_voom	200	800	2	0.216210725	0.141125
limma_voom	200	800	5	0.199435942	0.5309375
limma_voom	300	100	1	0.01	0.001
limma_voom	300	100	10	0.210293602	0.892
limma_voom	300	100	2	0.326657234	0.479
limma_voom	300	100	5	0.245693832	0.795
limma_voom	300	1000	1	0.038411322	0.01255
limma_voom	300	1000	10	0.156470502	0.74225
limma_voom	300	1000	2	0.221743077	0.2198
limma_voom	300	1000	5	0.196373941	0.6217
limma_voom	300	200	1	0.000357143	0.00025
limma_voom	300	200	10	0.196515789	0.85125
limma_voom	300	200	2	0.33295214	0.39025
limma_voom	300	200	5	0.25176084	0.77875
limma_voom	300	2000	1	0.084999134	0.025875
limma_voom	300	2000	10	0.161640155	0.718175
limma_voom	300	2000	2	0.238880807	0.213875
limma_voom	300	2000	5	0.186326784	0.58785
limma_voom	300	300	1	0.004357325	0.003333333
limma_voom	300	300	10	0.17511658	0.794166667
limma_voom	300	300	2	0.276726435	0.3145
limma_voom	300	300	5	0.218433876	0.7265
limma_voom	300	400	1	0.009908948	0.002
limma_voom	300	400	10	0.170668196	0.814375
limma_voom	300	400	2	0.272104792	0.334
limma_voom	300	400	5	0.234348536	0.73625
limma_voom	300	500	1	0.009034348	0.0037
limma_voom	300	500	10	0.159473583	0.8025
limma_voom	300	500	2	0.268435392	0.3286
limma_voom	300	500	5	0.213343267	0.7299
limma_voom	300	800	1	0.048253241	0.0155
limma_voom	300	800	10	0.154318798	0.7315
limma_voom	300	800	2	0.215280677	0.225625
limma_voom	300	800	5	0.183576483	0.615375
limma_voom	500	100	1	0	0
limma_voom	500	100	10	0.179897922	0.9395
limma_voom	500	100	2	0.288895548	0.5905
limma_voom	500	100	5	0.214044883	0.89
limma_voom	500	1000	1	0.054672403	0.0159
limma_voom	500	1000	10	0.138300028	0.79955
limma_voom	500	1000	2	0.21302195	0.34585
limma_voom	500	1000	5	0.172759734	0.71425
limma_voom	500	200	1	0.0095	0.001
limma_voom	500	200	10	0.169212506	0.8845
limma_voom	500	200	2	0.287883646	0.532
limma_voom	500	200	5	0.213888176	0.8535
limma_voom	500	2000	1	0.074529135	0.028025
limma_voom	500	2000	10	0.134405346	0.790675
limma_voom	500	2000	2	0.233376396	0.312475
limma_voom	500	2000	5	0.166169256	0.682375
limma_voom	500	300	1	0.007960236	0.002333333
limma_voom	500	300	10	0.146611672	0.845166667
limma_voom	500	300	2	0.252878109	0.461666667
limma_voom	500	300	5	0.200195604	0.798666667
limma_voom	500	400	1	0.00597285	0.002125
limma_voom	500	400	10	0.1437053	0.846375
limma_voom	500	400	2	0.252037982	0.472
limma_voom	500	400	5	0.19755752	0.813875
limma_voom	500	500	1	0.005650482	0.0035
limma_voom	500	500	10	0.143409147	0.841
limma_voom	500	500	2	0.248239193	0.4747
limma_voom	500	500	5	0.182659874	0.818
limma_voom	500	800	1	0.037808575	0.014875
limma_voom	500	800	10	0.136023954	0.7893125
limma_voom	500	800	2	0.216642743	0.343375
limma_voom	500	800	5	0.175161103	0.697375
LinDA	20	200	1	0.011666667	0.00125
LinDA	20	200	2	0.047547619	0.00325
LinDA	20	100	1	0.010714286	0.002
LinDA	20	100	10	0.314883271	0.3325
LinDA	20	100	2	0.091996753	0.0205
LinDA	20	100	5	0.346928027	0.203
LinDA	20	1000	1	0.005	5.00E-05
LinDA	20	1000	10	0.365904995	0.04255
LinDA	20	1000	2	0.0275	3.00E-04
LinDA	20	1000	5	0.227045788	0.008
LinDA	20	200	5	0.349635699	0.079
LinDA	20	2000	1	0.005	2.50E-05
LinDA	20	2000	10	0.383198188	0.0231
LinDA	20	2000	2	0.0115	0.00015
LinDA	20	2000	5	0.185274531	0.004275
LinDA	20	300	1	0.0075	0.000333333
LinDA	20	300	10	0.375702721	0.125666667
LinDA	20	300	2	0.0425	0.001833333
LinDA	20	300	5	0.283410562	0.037833333
LinDA	20	400	1	0.015	0.000375
LinDA	20	400	10	0.37439483	0.137
LinDA	20	400	2	0.037833333	0.001875
LinDA	20	400	5	0.281763821	0.033
LinDA	20	500	1	0.0075	2.00E-04
LinDA	20	500	10	0.381448433	0.1337
LinDA	20	500	2	0.04	0.0013
LinDA	20	500	5	0.341839228	0.0397
LinDA	20	800	1	0.01	0.000125
LinDA	20	800	10	0.37938714	0.045375
LinDA	20	800	2	0.021666667	5.00E-04
LinDA	20	800	5	0.176406746	0.0069375
LinDA	20	200	10	0.347613563	0.2175
LinDA	50	100	1	0.001428571	0.001
LinDA	50	100	10	0.287552097	0.488
LinDA	50	100	2	0.248539683	0.0835
LinDA	50	100	5	0.318220911	0.3865
LinDA	50	1000	1	0	0
LinDA	50	1000	10	0.394083808	0.2522
LinDA	50	1000	2	0.072041667	0.00165
LinDA	50	1000	5	0.401035685	0.0945
LinDA	50	200	1	0.0075	5.00E-04
LinDA	50	200	10	0.319717476	0.53475
LinDA	50	200	2	0.211800505	0.02475
LinDA	50	200	5	0.359187453	0.33225
LinDA	50	2000	1	0	0
LinDA	50	2000	10	0.401216222	0.170925
LinDA	50	2000	2	0.068873737	0.000825
LinDA	50	2000	5	0.387982683	0.058075
LinDA	50	300	1	0	0
LinDA	50	300	10	0.33564592	0.475666667
LinDA	50	300	2	0.123416667	0.007833333
LinDA	50	300	5	0.36317932	0.226166667
LinDA	50	400	1	0	0
LinDA	50	400	10	0.337847483	0.48775
LinDA	50	400	2	0.147559524	0.009
LinDA	50	400	5	0.36705684	0.239
LinDA	50	500	1	0.005	1.00E-04
LinDA	50	500	10	0.343355161	0.5058
LinDA	50	500	2	0.14979465	0.0095
LinDA	50	500	5	0.360446161	0.242
LinDA	50	800	1	0.005	6.25E-05
LinDA	50	800	10	0.395100617	0.255375
LinDA	50	800	2	0.080619048	0.0023125
LinDA	50	800	5	0.389303597	0.0943125
LinDA	100	100	1	0.001428571	0.001
LinDA	100	100	10	0.225706979	0.584
LinDA	100	100	2	0.363680826	0.242
LinDA	100	100	5	0.286472245	0.4595
LinDA	100	1000	1	0.011666667	2.00E-04
LinDA	100	1000	10	0.351692085	0.50815
LinDA	100	1000	2	0.291015116	0.01515
LinDA	100	1000	5	0.376213266	0.28485
LinDA	100	200	1	0.002214286	0.001
LinDA	100	200	10	0.271504232	0.7495
LinDA	100	200	2	0.360243001	0.10575
