name	Sample	OTU	effect	mean_TPR	mean_FPR
fastANCOM	20	800	10	0.047625	0.023133333
fastANCOM	20	800	2	0.000125	2.22E-05
fastANCOM	20	800	5	0.007625	0.007044444
fastANCOM	20	200	5	0.0185	0.000672222
fastANCOM	20	200	10	0.1295	0.0046
fastANCOM	50	100	1	0	0
fastANCOM	50	100	10	0.3995	0.007527778
fastANCOM	50	100	2	0.0055	0.000111111
fastANCOM	50	100	5	0.294	0.005133333
fastANCOM	50	1000	1	0	1.11E-05
fastANCOM	50	1000	10	0.33335	0.199661111
fastANCOM	50	1000	2	0.0013	0.000244444
fastANCOM	50	1000	5	0.1005	0.023266667
fastANCOM	50	200	1	0	1.67E-05
fastANCOM	50	200	10	0.39675	0.02035
fastANCOM	50	200	2	0.0045	0.000177778
fastANCOM	50	200	5	0.24125	0.008227778
fastANCOM	50	2000	1	1.00E-04	0.002922222
fastANCOM	50	2000	10	0.25615	0.406605556
fastANCOM	50	2000	2	0.0012	0.003305556
fastANCOM	50	2000	5	0.068925	0.058344444
fastANCOM	50	300	1	0	0
fastANCOM	50	300	10	0.394	0.040233333
fastANCOM	50	300	2	0.0025	0.000122222
fastANCOM	50	300	5	0.186833333	0.010872222
fastANCOM	50	400	1	0	0
fastANCOM	50	400	10	0.41775	0.063083333
fastANCOM	50	400	2	0.00425	0.000255556
fastANCOM	50	400	5	0.203875	0.016077778
fastANCOM	50	500	1	0	5.56E+06
fastANCOM	50	500	10	0.4454	0.09585
fastANCOM	50	500	2	0.0029	0.000316667
fastANCOM	50	500	5	0.2109	0.022
fastANCOM	50	800	1	6.25E-05	1.11E-05
fastANCOM	50	800	10	0.3200625	0.142383333
fastANCOM	50	800	2	0.0015	2.00E-04
fastANCOM	50	800	5	0.097375	0.019933333
fastANCOM	100	100	1	0	1.67E-05
fastANCOM	100	100	10	0.4355	0.011361111
fastANCOM	100	100	2	0.055	0.000794444
fastANCOM	100	100	5	0.381	0.007255556
fastANCOM	100	1000	1	5.00E-05	0
fastANCOM	100	1000	10	0.5459	0.354872222
fastANCOM	100	1000	2	0.013	0.002105556
fastANCOM	100	1000	5	0.34125	0.1583
fastANCOM	100	200	1	0	0
fastANCOM	100	200	10	0.56775	0.038738889
fastANCOM	100	200	2	0.03975	0.001666667
fastANCOM	100	200	5	0.40275	0.019055556
fastANCOM	100	2000	1	0	0
fastANCOM	100	2000	10	0.48355	0.705083333
fastANCOM	100	2000	2	0.00935	0.00465
fastANCOM	100	2000	5	0.262875	0.311538889
fastANCOM	100	300	1	0	0
fastANCOM	100	300	10	0.576	0.0705
fastANCOM	100	300	2	0.031	0.001705556
fastANCOM	100	300	5	0.393333333	0.036811111
fastANCOM	100	400	1	0.00025	0
fastANCOM	100	400	10	0.609	0.109166667
fastANCOM	100	400	2	0.028125	0.002077778
fastANCOM	100	400	5	0.397	0.053755556
fastANCOM	100	500	1	0	2.22E-05
fastANCOM	100	500	10	0.6235	0.149288889
fastANCOM	100	500	2	0.0358	0.003472222
fastANCOM	100	500	5	0.4189	0.087427778
fastANCOM	100	800	1	0	0
fastANCOM	100	800	10	0.5384375	0.259888889
fastANCOM	100	800	2	0.0144375	0.001872222
fastANCOM	100	800	5	0.31325	0.10515
fastANCOM	200	100	1	5.00E-04	2.78E-05
fastANCOM	200	100	10	0.584	0.020472222
fastANCOM	200	100	2	0.2165	0.003822222
fastANCOM	200	100	5	0.4425	0.009216667
fastANCOM	200	1000	1	5.00E-05	5.56E+06
fastANCOM	200	1000	10	0.69055	0.363433333
fastANCOM	200	1000	2	0.07695	0.013416667
fastANCOM	200	1000	5	0.52775	0.31005
fastANCOM	200	200	1	0	5.56E+06
fastANCOM	200	200	10	0.76175	0.057077778
fastANCOM	200	200	2	0.18	0.006172222
fastANCOM	200	200	5	0.546	0.035583333
fastANCOM	200	2000	1	1.00E-04	5.56E-05
fastANCOM	200	2000	10	0.614825	0.750122222
fastANCOM	200	2000	2	0.052675	0.017983333
fastANCOM	200	2000	5	0.4585	0.550088889
fastANCOM	200	300	1	0.000166667	5.56E+06
fastANCOM	200	300	10	0.760166667	0.092333333
fastANCOM	200	300	2	0.139666667	0.007366667
fastANCOM	200	300	5	0.549666667	0.065033333
fastANCOM	200	400	1	0	0
fastANCOM	200	400	10	0.77975	0.130783333
fastANCOM	200	400	2	0.15975	0.011111111
fastANCOM	200	400	5	0.5675	0.100805556
fastANCOM	200	500	1	0	0
fastANCOM	200	500	10	0.7892	0.176011111
fastANCOM	200	500	2	0.1663	0.014711111
fastANCOM	200	500	5	0.5974	0.140483333
fastANCOM	200	800	1	0.000125	0
fastANCOM	200	800	10	0.676875	0.280827778
fastANCOM	200	800	2	0.0705625	0.009938889
fastANCOM	200	800	5	0.5168125	0.213938889
fastANCOM	300	100	1	0	0
fastANCOM	300	100	10	0.696	0.028738889
fastANCOM	300	100	2	0.3375	0.005805556
fastANCOM	300	100	5	0.493	0.013188889
fastANCOM	300	1000	1	5.00E-05	1.67E-05
fastANCOM	300	1000	10	0.74665	0.363627778
fastANCOM	300	1000	2	0.1543	0.031066667
fastANCOM	300	1000	5	0.61955	0.334766667
fastANCOM	300	200	1	0	1.11E-05
fastANCOM	300	200	10	0.855	0.067544444
fastANCOM	300	200	2	0.28475	0.010322222
fastANCOM	300	200	5	0.6575	0.044477778
fastANCOM	300	2000	1	0	0
fastANCOM	300	2000	10	0.675475	0.741861111
fastANCOM	300	2000	2	0.114725	0.049744444
fastANCOM	300	2000	5	0.548975	0.650122222
fastANCOM	300	300	1	0.000333333	1.11E-05
fastANCOM	300	300	10	0.827833333	0.1005
fastANCOM	300	300	2	0.241166667	0.013594444
fastANCOM	300	300	5	0.664333333	0.078088889
fastANCOM	300	400	1	0	5.56E+06
fastANCOM	300	400	10	0.855875	0.146255556
fastANCOM	300	400	2	0.27	0.021394444
fastANCOM	300	400	5	0.68475	0.113377778
fastANCOM	300	500	1	1.00E-04	0
fastANCOM	300	500	10	0.8599	0.195461111
fastANCOM	300	500	2	0.2725	0.029644444
fastANCOM	300	500	5	0.6948	0.160427778
fastANCOM	300	800	1	6.25E-05	2.22E-05
fastANCOM	300	800	10	0.7510625	0.284855556
fastANCOM	300	800	2	0.1533125	0.021866667
fastANCOM	300	800	5	0.6050625	0.2502
fastANCOM	500	100	1	0	0
fastANCOM	500	100	10	0.8125	0.039594444
fastANCOM	500	100	2	0.3935	0.007022222
fastANCOM	500	100	5	0.5655	0.021211111
fastANCOM	500	1000	1	0	2.78E-05
fastANCOM	500	1000	10	0.8386	0.377422222
fastANCOM	500	1000	2	0.29975	0.095511111
fastANCOM	500	1000	5	0.7169	0.354494444
fastANCOM	500	200	1	0	2.78E-05
fastANCOM	500	200	10	0.9175	0.103855556
fastANCOM	500	200	2	0.3845	0.024655556
fastANCOM	500	200	5	0.78975	0.075877778
fastANCOM	500	2000	1	0	5.56E+06
fastANCOM	500	2000	10	0.767975	0.739144444
fastANCOM	500	2000	2	0.2345	0.13845
fastANCOM	500	2000	5	0.638	0.714916667
fastANCOM	500	300	1	0	2.78E-05
fastANCOM	500	300	10	0.902333333	0.121411111
fastANCOM	500	300	2	0.365	0.029588889
fastANCOM	500	300	5	0.773833333	0.091538889
fastANCOM	500	400	1	0	3.89E-05
fastANCOM	500	400	10	0.91175	0.168888889
fastANCOM	500	400	2	0.37575	0.042633333
fastANCOM	500	400	5	0.804875	0.136494444
fastANCOM	500	500	1	1.00E-04	5.56E+06
fastANCOM	500	500	10	0.9152	0.222472222
fastANCOM	500	500	2	0.3958	0.061616667
fastANCOM	500	500	5	0.8198	0.1825
fastANCOM	500	800	1	0.000125	5.56E+06
fastANCOM	500	800	10	0.8283125	0.294366667
fastANCOM	500	800	2	0.2885	0.065711111
fastANCOM	500	800	5	0.6995625	0.270161111
LEfSe	20	200	1	0	0
LEfSe	20	200	2	5.00E-04	2.22E-05
LEfSe	20	100	1	0.001538462	0.000102564
LEfSe	20	100	10	0.27	0.007127778
LEfSe	20	100	2	0.006532663	8.93E-05
LEfSe	20	100	5	0.104	0.001988889
LEfSe	20	1000	1	0	0
LEfSe	20	1000	10	0.01215	0.002083333
LEfSe	20	1000	2	0	0
LEfSe	20	1000	5	0.00065	1.00E-04
LEfSe	20	2000	1	0	0
LEfSe	20	2000	10	0.0053	0.001422222
LEfSe	20	2000	2	0	0
LEfSe	20	2000	5	0.00025	4.44E-05
LEfSe	20	300	1	0	0
LEfSe	20	300	10	0.065166667	0.003522222
LEfSe	20	300	2	0	2.78E-05
LEfSe	20	300	5	0.017833333	0.000655556
LEfSe	20	400	1	0	0
LEfSe	20	400	10	0.069875	0.004794444
LEfSe	20	400	2	0.000375	1.00E-04
LEfSe	20	400	5	0.00925	0.000494444
LEfSe	20	500	1	0	0
LEfSe	20	500	10	0.0628	0.005661111
LEfSe	20	500	2	0	0
LEfSe	20	500	5	0.0132	0.000994444
LEfSe	20	800	1	0	0
LEfSe	20	800	10	0.0128125	0.001627778
LEfSe	20	800	2	0	0
LEfSe	20	800	5	0.00125	0.000166667
LEfSe	20	200	5	0.03425	0.001122222
LEfSe	20	200	10	0.14875	0.00565
LEfSe	50	100	1	0.000505051	7.30E-05
LEfSe	50	100	10	0.764	0.028316667
LEfSe	50	100	2	0.059	0.001427778
LEfSe	50	100	5	0.5255	0.015661111
LEfSe	50	1000	1	0	0
LEfSe	50	1000	10	0.2193	0.0373
LEfSe	50	1000	2	0.00155	0.000288889
LEfSe	50	1000	5	0.0973	0.016361111
LEfSe	50	200	1	0.000507614	0.000141004
LEfSe	50	200	10	0.582	0.029083333
LEfSe	50	200	2	0.0275	0.000994444
LEfSe	50	200	5	0.361	0.014416667
LEfSe	50	2000	1	0	5.56E+06
LEfSe	50	2000	10	0.15035	0.050111111
LEfSe	50	2000	2	0.00095	0.000455556
LEfSe	50	2000	5	0.058975	0.020566667
LEfSe	50	300	1	0.000175439	8.77E-05
LEfSe	50	300	10	0.460166667	0.029605556
LEfSe	50	300	2	0.009166667	0.000516667
LEfSe	50	300	5	0.241333333	0.013627778
LEfSe	50	400	1	0	3.95E-05
LEfSe	50	400	10	0.47025	0.040144444
LEfSe	50	400	2	0.008	0.000655556
LEfSe	50	400	5	0.244	0.018494444
LEfSe	50	500	1	0.000515464	0.00021764
LEfSe	50	500	10	0.4756	0.051
LEfSe	50	500	2	0.0132	0.001122222
LEfSe	50	500	5	0.2494	0.024922222
LEfSe	50	800	1	0	0
LEfSe	50	800	10	0.2209375	0.03015
LEfSe	50	800	2	0.0025625	0.000344444
LEfSe	50	800	5	0.0951875	0.01295
LEfSe	100	100	1	0	4.58E-05
LEfSe	100	100	10	0.9095	0.047411111
LEfSe	100	100	2	0.2605	0.006161111
LEfSe	100	100	5	0.7615	0.029261111
LEfSe	100	1000	1	0.000152284	2.26E-05
LEfSe	100	1000	10	0.42935	0.085911111
LEfSe	100	1000	2	0.02755	0.004694444
LEfSe	100	1000	5	0.2604	0.048011111
LEfSe	100	200	1	0.000255102	9.07E-05
LEfSe	100	200	10	0.80425	0.057161111
LEfSe	100	200	2	0.14125	0.005944444
LEfSe	100	200	5	0.6105	0.031444444
LEfSe	100	2000	1	0	5.58E+06
LEfSe	100	2000	10	0.31415	0.115155556
LEfSe	100	2000	2	0.017175	0.005955556
LEfSe	100	2000	5	0.180275	0.062172222
LEfSe	100	300	1	0.000529101	0.000135215
LEfSe	100	300	10	0.697333333	0.0618
LEfSe	100	300	2	0.081666667	0.004777778
LEfSe	100	300	5	0.490166667	0.033361111
LEfSe	100	400	1	0.000135135	0.000114114
LEfSe	100	400	10	0.7135	0.087994444
LEfSe	100	400	2	0.074625	0.005533333
LEfSe	100	400	5	0.4975	0.04695
LEfSe	100	500	1	0.000220994	7.37E-05
LEfSe	100	500	10	0.7213	0.114105556
LEfSe	100	500	2	0.0915	0.008838889
LEfSe	100	500	5	0.5001	0.06015
LEfSe	100	800	1	6.54E-05	5.82E-06
LEfSe	100	800	10	0.4284375	0.069822222
LEfSe	100	800	2	0.030875	0.003894444
LEfSe	100	800	5	0.25925	0.0376
LEfSe	200	100	1	0.001005025	6.70E-05
LEfSe	200	100	10	0.981	0.0666
LEfSe	200	100	2	0.4875	0.013116667
LEfSe	200	100	5	0.9145	0.044327778
LEfSe	200	1000	1	0.000106952	2.38E-05
LEfSe	200	1000	10	0.63235	0.176711111
LEfSe	200	1000	2	0.10435	0.0183
LEfSe	200	1000	5	0.4379	0.094116667
LEfSe	200	200	1	0	5.56E-05
LEfSe	200	200	10	0.91375	0.091466667
LEfSe	200	200	2	0.3335	0.0144
LEfSe	200	200	5	0.80225	0.055288889
LEfSe	200	2000	1	0.000342105	0.000116959
LEfSe	200	2000	10	0.500275	0.235405556
LEfSe	200	2000	2	0.068525	0.022688889
LEfSe	200	2000	5	0.323825	0.128444444
LEfSe	200	300	1	0	9.64E-05
LEfSe	200	300	10	0.851833333	0.109377778
LEfSe	200	300	2	0.233833333	0.013844444
LEfSe	200	300	5	0.694333333	0.059933333
LEfSe	200	400	1	0.000130208	0.000179398
LEfSe	200	400	10	0.86575	0.1534
LEfSe	200	400	2	0.247375	0.01895
LEfSe	200	400	5	0.70575	0.083255556
LEfSe	200	500	1	0.00052356	0.000285049
LEfSe	200	500	10	0.8684	0.196311111
LEfSe	200	500	2	0.2531	0.025266667
LEfSe	200	500	5	0.7103	0.112411111
LEfSe	200	800	1	0.000140449	0
LEfSe	200	800	10	0.621	0.133716667
LEfSe	200	800	2	0.102625	0.0143
LEfSe	200	800	5	0.4375625	0.074022222
LEfSe	300	100	1	0.0015	6.11E-05
LEfSe	300	100	10	0.986	0.075538889
LEfSe	300	100	2	0.6325	0.019305556
LEfSe	300	100	5	0.955	0.056311111
LEfSe	300	1000	1	5.49E-05	7.33E-05
LEfSe	300	1000	10	0.7242	0.257083333
LEfSe	300	1000	2	0.1702	0.03175
LEfSe	300	1000	5	0.55305	0.137211111
LEfSe	300	200	1	0	3.91E-05
LEfSe	300	200	10	0.953	0.112522222
LEfSe	300	200	2	0.4755	0.021183333
LEfSe	300	200	5	0.8685	0.071377778
LEfSe	300	2000	1	0	1.23E-05
LEfSe	300	2000	10	0.6089	0.36575
LEfSe	300	2000	2	0.115375	0.041566667
LEfSe	300	2000	5	0.42515	0.189816667
LEfSe	300	300	1	0.000166667	7.78E-05
LEfSe	300	300	10	0.904666667	0.139138889
LEfSe	300	300	2	0.3575	0.022183333
LEfSe	300	300	5	0.7855	0.083272222
LEfSe	300	400	1	0	2.92E-05
LEfSe	300	400	10	0.918375	0.197694444
LEfSe	300	400	2	0.36325	0.030872222
LEfSe	300	400	5	0.807375	0.115805556
LEfSe	300	500	1	0	9.07E-05
LEfSe	300	500	10	0.9216	0.260122222
LEfSe	300	500	2	0.3636	0.03825
LEfSe	300	500	5	0.8043	0.146661111
LEfSe	300	800	1	0.000198413	0.000217519
LEfSe	300	800	10	0.7243125	0.203188889
LEfSe	300	800	2	0.176	0.025544444
LEfSe	300	800	5	0.5416875	0.105594444
LEfSe	500	100	1	0	3.89E-05
LEfSe	500	100	10	0.9935	0.084461111
LEfSe	500	100	2	0.76	0.027527778
LEfSe	500	100	5	0.9835	0.069194444
LEfSe	500	1000	1	0.000106952	3.57E-05
LEfSe	500	1000	10	0.8403	0.411416667
LEfSe	500	1000	2	0.2716	0.052833333
LEfSe	500	1000	5	0.683	0.21405
LEfSe	500	200	1	0.00025	0.000140292
LEfSe	500	200	10	0.97575	0.167188889
LEfSe	500	200	2	0.62475	0.048233333
LEfSe	500	200	5	0.92475	0.126888889
LEfSe	500	2000	1	8.15E-05	0.000144928
LEfSe	500	2000	10	0.735875	0.610438889
LEfSe	500	2000	2	0.195625	0.071883333
LEfSe	500	2000	5	0.553425	0.306594444
LEfSe	500	300	1	0.000502513	7.82E-05
LEfSe	500	300	10	0.954166667	0.189694444
LEfSe	500	300	2	0.507666667	0.035716667
LEfSe	500	300	5	0.873	0.1197
LEfSe	500	400	1	0	0.000127778
LEfSe	500	400	10	0.9605	0.26285
LEfSe	500	400	2	0.51525	0.050166667
LEfSe	500	400	5	0.890875	0.166433333
LEfSe	500	500	1	0.000101523	3.95E-05
LEfSe	500	500	10	0.9599	0.336766667
LEfSe	500	500	2	0.5077	0.060461111
LEfSe	500	500	5	0.9046	0.220822222
LEfSe	500	800	1	0.00026738	7.13E-05
LEfSe	500	800	10	0.8276875	0.314627778
LEfSe	500	800	2	0.27125	0.042027778
LEfSe	500	800	5	0.667875	0.16435
limma_voom	20	200	1	0.00225	0.000316667
limma_voom	20	200	2	0.00275	0.000922222
limma_voom	20	100	1	0.0025	9.44E-05
limma_voom	20	100	10	0.3315	0.007088889
limma_voom	20	100	2	0.015	0.000383333
limma_voom	20	100	5	0.2	0.003461111
limma_voom	20	1000	1	0.0145	0.047516667
limma_voom	20	1000	10	0.16455	0.160983333
limma_voom	20	1000	2	0.0166	0.046683333
limma_voom	20	1000	5	0.0547	0.071177778
limma_voom	20	2000	1	0.01685	0.0816
limma_voom	20	2000	10	0.148175	0.315388889
limma_voom	20	2000	2	0.025875	0.122544444
limma_voom	20	2000	5	0.063975	0.192688889
limma_voom	20	300	1	0.001666667	0.003033333
limma_voom	20	300	10	0.209166667	0.028566667
limma_voom	20	300	2	0.0065	0.004033333
limma_voom	20	300	5	0.076333333	0.011161111
limma_voom	20	400	1	0.004375	0.006155556
limma_voom	20	400	10	0.22175	0.0426
limma_voom	20	400	2	0.007125	0.005244444
limma_voom	20	400	5	0.061875	0.01255
limma_voom	20	500	1	0.0029	0.008661111
limma_voom	20	500	10	0.2262	0.055605556
limma_voom	20	500	2	0.0051	0.004466667
limma_voom	20	500	5	0.079	0.022361111
limma_voom	20	800	1	0.0088125	0.022133333
limma_voom	20	800	10	0.161	0.122405556
limma_voom	20	800	2	0.0185625	0.044911111
limma_voom	20	800	5	0.060125	0.069783333
limma_voom	20	200	5	0.09825	0.0058
limma_voom	20	200	10	0.2515	0.014822222
limma_voom	50	100	1	0.0015	4.44E-05
limma_voom	50	100	10	0.553	0.012838889
limma_voom	50	100	2	0.0635	0.001383333
limma_voom	50	100	5	0.41	0.009255556
limma_voom	50	1000	1	0.01365	0.043827778
limma_voom	50	1000	10	0.35465	0.224177778
limma_voom	50	1000	2	0.02605	0.060205556
limma_voom	50	1000	5	0.17345	0.116572222
limma_voom	50	200	1	0.001	0.000294444
limma_voom	50	200	10	0.49	0.028116667
limma_voom	50	200	2	0.01875	0.00155
limma_voom	50	200	5	0.33325	0.015338889
limma_voom	50	2000	1	0.0126	0.054666667
limma_voom	50	2000	10	0.346625	0.600261111
limma_voom	50	2000	2	0.033925	0.130977778
limma_voom	50	2000	5	0.164975	0.287111111
limma_voom	50	300	1	0.002166667	0.003088889
limma_voom	50	300	10	0.456	0.054016667
limma_voom	50	300	2	0.012166667	0.003722222
limma_voom	50	300	5	0.248666667	0.024077778
limma_voom	50	400	1	0.001375	0.004194444
limma_voom	50	400	10	0.467125	0.073288889
limma_voom	50	400	2	0.014	0.006022222
limma_voom	50	400	5	0.256	0.033855556
limma_voom	50	500	1	0.003	0.009927778
limma_voom	50	500	10	0.4798	0.103938889
limma_voom	50	500	2	0.0231	0.014488889
limma_voom	50	500	5	0.2791	0.056227778
limma_voom	50	800	1	0.0088125	0.023266667
limma_voom	50	800	10	0.34975	0.1802
limma_voom	50	800	2	0.026	0.0389
limma_voom	50	800	5	0.1775625	0.094955556
limma_voom	100	100	1	0.001	5.56E-05
limma_voom	100	100	10	0.6695	0.021855556
limma_voom	100	100	2	0.199	0.004161111
limma_voom	100	100	5	0.553	0.014677778
limma_voom	100	1000	1	0.01715	0.045877778
limma_voom	100	1000	10	0.53675	0.365833333
limma_voom	100	1000	2	0.0688	0.086077778
limma_voom	100	1000	5	0.368	0.219133333
limma_voom	100	200	1	0.001	0.001077778
limma_voom	100	200	10	0.676	0.049861111
limma_voom	100	200	2	0.113	0.006538889
limma_voom	100	200	5	0.52875	0.030394444
limma_voom	100	2000	1	0.026875	0.111877778
limma_voom	100	2000	10	0.526725	0.906616667
limma_voom	100	2000	2	0.063025	0.150283333
limma_voom	100	2000	5	0.311725	0.394666667
limma_voom	100	300	1	0.002666667	0.003894444
limma_voom	100	300	10	0.622666667	0.085705556
limma_voom	100	300	2	0.0705	0.012355556
limma_voom	100	300	5	0.457833333	0.051822222
limma_voom	100	400	1	0.0035	0.007555556
limma_voom	100	400	10	0.63275	0.118005556
limma_voom	100	400	2	0.076375	0.016127778
limma_voom	100	400	5	0.471625	0.06915
limma_voom	100	500	1	0.004	0.011294444
limma_voom	100	500	10	0.6414	0.167444444
limma_voom	100	500	2	0.0852	0.024644444
limma_voom	100	500	5	0.4713	0.091672222
limma_voom	100	800	1	0.0139375	0.034
limma_voom	100	800	10	0.5403125	0.315716667
limma_voom	100	800	2	0.060125	0.05065
limma_voom	100	800	5	0.3516875	0.163244444
limma_voom	200	100	1	5.00E-04	5.00E-05
limma_voom	200	100	10	0.8055	0.031044444
limma_voom	200	100	2	0.378	0.008627778
limma_voom	200	100	5	0.722	0.022944444
limma_voom	200	1000	1	0.01245	0.034355556
limma_voom	200	1000	10	0.6772	0.474316667
limma_voom	200	1000	2	0.15445	0.1169
limma_voom	200	1000	5	0.52375	0.312916667
limma_voom	200	200	1	0.00075	0.000811111
limma_voom	200	200	10	0.78225	0.071877778
limma_voom	200	200	2	0.28425	0.015705556
limma_voom	200	200	5	0.695	0.045327778
limma_voom	200	2000	1	0.02025	0.072688889
limma_voom	200	2000	10	0.6552	1.032944444
limma_voom	200	2000	2	0.13515	0.215783333
limma_voom	200	2000	5	0.494575	0.676711111
limma_voom	200	300	1	0.0015	0.003127778
limma_voom	200	300	10	0.7445	0.121105556
limma_voom	200	300	2	0.199833333	0.021933333
limma_voom	200	300	5	0.626833333	0.07955
limma_voom	200	400	1	0.002875	0.005716667
limma_voom	200	400	10	0.757625	0.160172222
limma_voom	200	400	2	0.22	0.03275
limma_voom	200	400	5	0.6505	0.1031
limma_voom	200	500	1	0.0036	0.008194444
limma_voom	200	500	10	0.7455	0.2179
limma_voom	200	500	2	0.2297	0.044966667
limma_voom	200	500	5	0.6591	0.144666667
limma_voom	200	800	1	0.0135	0.025083333
limma_voom	200	800	10	0.66875	0.3974
limma_voom	200	800	2	0.141125	0.08625
limma_voom	200	800	5	0.5309375	0.261044444
limma_voom	300	100	1	0.001	7.22E-05
limma_voom	300	100	10	0.892	0.039216667
limma_voom	300	100	2	0.479	0.011733333
limma_voom	300	100	5	0.795	0.029755556
limma_voom	300	1000	1	0.01255	0.035138889
limma_voom	300	1000	10	0.74225	0.551544444
limma_voom	300	1000	2	0.2198	0.138261111
limma_voom	300	1000	5	0.6217	0.358766667
limma_voom	300	200	1	0.00025	0.000877778
limma_voom	300	200	10	0.85125	0.084627778
limma_voom	300	200	2	0.39025	0.018955556
limma_voom	300	200	5	0.77875	0.057316667
limma_voom	300	2000	1	0.025875	0.11285
limma_voom	300	2000	10	0.718175	1.109722222
limma_voom	300	2000	2	0.213875	0.336977778
limma_voom	300	2000	5	0.58785	0.824933333
limma_voom	300	300	1	0.003333333	0.004211111
limma_voom	300	300	10	0.794166667	0.139638889
limma_voom	300	300	2	0.3145	0.034761111
limma_voom	300	300	5	0.7265	0.102694444
limma_voom	300	400	1	0.002	0.003833333
limma_voom	300	400	10	0.814375	0.194888889
limma_voom	300	400	2	0.334	0.048944444
limma_voom	300	400	5	0.73625	0.119844444
limma_voom	300	500	1	0.0037	0.008038889
limma_voom	300	500	10	0.8025	0.256494444
limma_voom	300	500	2	0.3286	0.064677778
limma_voom	300	500	5	0.7299	0.170772222
limma_voom	300	800	1	0.0155	0.030383333
limma_voom	300	800	10	0.7315	0.438333333
limma_voom	300	800	2	0.225625	0.116011111
limma_voom	300	800	5	0.615375	0.317866667
limma_voom	500	100	1	0	3.89E-05
limma_voom	500	100	10	0.9395	0.049622222
limma_voom	500	100	2	0.5905	0.017577778
limma_voom	500	100	5	0.89	0.038977778
limma_voom	500	1000	1	0.0159	0.044788889
limma_voom	500	1000	10	0.79955	0.629594444
limma_voom	500	1000	2	0.34585	0.213066667
limma_voom	500	1000	5	0.71425	0.469566667
limma_voom	500	200	1	0.001	0.000516667
limma_voom	500	200	10	0.8845	0.120088889
limma_voom	500	200	2	0.532	0.043444444
limma_voom	500	200	5	0.8535	0.0972
limma_voom	500	2000	1	0.028025	0.120816667
limma_voom	500	2000	10	0.790675	1.352405556
limma_voom	500	2000	2	0.312475	0.409705556
limma_voom	500	2000	5	0.682375	1.015405556
limma_voom	500	300	1	0.002333333	0.002955556
limma_voom	500	300	10	0.845166667	0.177111111
limma_voom	500	300	2	0.461666667	0.057833333
limma_voom	500	300	5	0.798666667	0.120733333
limma_voom	500	400	1	0.002125	0.005105556
limma_voom	500	400	10	0.846375	0.239977778
limma_voom	500	400	2	0.472	0.0745
limma_voom	500	400	5	0.813875	0.164888889
limma_voom	500	500	1	0.0035	0.008433333
limma_voom	500	500	10	0.841	0.298194444
limma_voom	500	500	2	0.4747	0.097766667
limma_voom	500	500	5	0.818	0.223744444
limma_voom	500	800	1	0.014875	0.028133333
limma_voom	500	800	10	0.7893125	0.517944444
limma_voom	500	800	2	0.343375	0.168777778
limma_voom	500	800	5	0.697375	0.365588889
LinDA	20	200	1	0.00125	6.11E-05
LinDA	20	200	2	0.00325	0.000244444
LinDA	20	100	1	0.002	0.000166667
LinDA	20	100	10	0.3325	0.00855
LinDA	20	100	2	0.0205	0.000477778
LinDA	20	100	5	0.203	0.004366667
LinDA	20	1000	1	5.00E-05	0
LinDA	20	1000	10	0.04255	0.006905556
LinDA	20	1000	2	3.00E-04	5.56E-05
LinDA	20	1000	5	0.008	0.001255556
LinDA	20	200	5	0.079	0.003294444
LinDA	20	2000	1	2.50E-05	0
LinDA	20	2000	10	0.0231	0.007383333
LinDA	20	2000	2	0.00015	8.33E-05
LinDA	20	2000	5	0.004275	0.001383333
LinDA	20	300	1	0.000333333	0.000122222
LinDA	20	300	10	0.125666667	0.006927778
LinDA	20	300	2	0.001833333	0.000127778
LinDA	20	300	5	0.037833333	0.001761111
LinDA	20	400	1	0.000375	1.67E-05
LinDA	20	400	10	0.137	0.010583333
LinDA	20	400	2	0.001875	0.000194444
LinDA	20	400	5	0.033	0.002311111
LinDA	20	500	1	2.00E-04	6.67E-05
LinDA	20	500	10	0.1337	0.012161111
LinDA	20	500	2	0.0013	0.000138889
LinDA	20	500	5	0.0397	0.003172222
LinDA	20	800	1	0.000125	1.11E-05
LinDA	20	800	10	0.045375	0.006016667
LinDA	20	800	2	5.00E-04	3.33E-05
LinDA	20	800	5	0.0069375	0.0012
LinDA	20	200	10	0.2175	0.010066667
LinDA	50	100	1	0.001	0.000166667
LinDA	50	100	10	0.488	0.014016667
LinDA	50	100	2	0.0835	0.001855556
LinDA	50	100	5	0.3865	0.009683333
LinDA	50	1000	1	0	1.67E-05
LinDA	50	1000	10	0.2522	0.043333333
LinDA	50	1000	2	0.00165	0.000333333
LinDA	50	1000	5	0.0945	0.015777778
LinDA	50	200	1	5.00E-04	7.22E-05
LinDA	50	200	10	0.53475	0.025983333
LinDA	50	200	2	0.02475	0.000927778
LinDA	50	200	5	0.33225	0.013472222
LinDA	50	2000	1	0	5.56E+06
LinDA	50	2000	10	0.170925	0.056766667
LinDA	50	2000	2	0.000825	0.000388889
LinDA	50	2000	5	0.058075	0.020194444
LinDA	50	300	1	0	1.67E-05
LinDA	50	300	10	0.475666667	0.031866667
LinDA	50	300	2	0.007833333	0.000394444
LinDA	50	300	5	0.226166667	0.01335
LinDA	50	400	1	0	2.78E-05
LinDA	50	400	10	0.48775	0.043177778
LinDA	50	400	2	0.009	0.000622222
LinDA	50	400	5	0.239	0.018361111
