name	Sample	OTU	type	effect	mean_Accuracy	sd_Accuracy	mean_Precision	sd_Precision	mean_TPR	sd_TPR	mean_F1_score	sd_F1_score	mean_FPR	sd_FPR	mean_Specificity	sd_Specificity	mean_FDR	sd_FDR
DESeq2	100	300	abundant	10	0.933989247	0.00876659	0.295570034	0.035082205	0.741166667	0.083941001	0.421222795	0.042929927	0.059583333	0.009526567	0.940416667	0.009526567	0.704429966	0.035082205
DESeq2	100	300	abundant	2	0.961919355	0.004591529	0.34799691	0.116259451	0.207	0.088576433	0.254060986	0.0937142	0.012916667	0.004692198	0.987083333	0.004692198	0.65200309	0.116259451
DESeq2	100	300	abundant	5	0.946827957	0.007404112	0.325619786	0.047432651	0.591	0.095966098	0.417624573	0.056146277	0.041311111	0.007974897	0.958688889	0.007974897	0.674380214	0.047432651
DESeq2	100	400	abundant	1	0.956867021	0.001418073	0.112440476	0.268952091	0.005625	0.012886609	0.010489444	0.023855063	0.000855556	0.001522053	0.999144444	0.001522053	0.327559524	0.439780916
DESeq2	100	400	abundant	10	0.913281915	0.010984414	0.300883194	0.031062605	0.768	0.065603116	0.431188459	0.0359092	0.080261111	0.012126664	0.919738889	0.012126664	0.699116806	0.031062605
DESeq2	100	400	abundant	2	0.950473404	0.005019007	0.361613082	0.09717796	0.20725	0.068435037	0.259684009	0.074145352	0.016494444	0.004931565	0.983505556	0.004931565	0.638386918	0.09717796
DESeq2	100	400	abundant	5	0.931468085	0.008473376	0.334759295	0.042015631	0.608125	0.089419453	0.430131787	0.051125614	0.054161111	0.009071955	0.945838889	0.009071955	0.665240705	0.042015631
DESeq2	100	500	abundant	1	0.946552632	0.002041994	0.071502373	0.188776403	0.0061	0.016435958	0.010516763	0.026918295	0.0012	0.002772155	0.9988	0.002772155	0.308497627	0.428149466
DESeq2	100	500	abundant	10	0.892368421	0.011711035	0.299173072	0.026414842	0.7668	0.064080352	0.429406212	0.031153221	0.100655556	0.013371985	0.899344444	0.013371985	0.700826928	0.026414842
DESeq2	100	500	abundant	2	0.938521053	0.005744309	0.358941383	0.084361336	0.209	0.069593219	0.259905926	0.069241617	0.02095	0.006512642	0.97905	0.006512642	0.641058617	0.084361336
DESeq2	100	500	abundant	5	0.913757895	0.009002976	0.326939925	0.035401195	0.5967	0.085531798	0.420756741	0.044335887	0.068627778	0.010625326	0.931372222	0.010625326	0.673060075	0.035401195
DESeq2	100	800	abundant	1	0.91155102	0.003655249	0.020005051	0.064574684	0.002	0.006320581	0.003574176	0.011213048	0.0076	0.003996773	0.9924	0.003996773	0.979994949	0.064574684
DESeq2	100	800	abundant	10	0.878709184	0.009159243	0.350718861	0.0303666	0.5681875	0.060226195	0.433059558	0.037331339	0.093688889	0.009356595	0.906311111	0.009356595	0.649281139	0.0303666
DESeq2	100	800	abundant	2	0.907836735	0.005223916	0.286310832	0.097902309	0.089	0.04189227	0.13363183	0.056203564	0.019377778	0.005955602	0.980622222	0.005955602	0.713689168	0.097902309
DESeq2	100	800	abundant	5	0.890989796	0.008459222	0.357162538	0.039361345	0.416625	0.055804841	0.383690971	0.043057487	0.066844444	0.008424084	0.933155556	0.008424084	0.642837462	0.039361345
edgeR	100	100	abundant	1	0.994765	0.000621399	0.102785714	0.277165281	0.022	0.062893208	0.033621653	0.091621342	0.000346734	0.000604768	0.999653266	0.000604768	0.327214286	0.453913035
edgeR	100	100	abundant	2	0.995355	0.002220537	0.563743139	0.170561438	0.766	0.129661564	0.636145659	0.131916232	0.003492462	0.002036994	0.996507538	0.002036994	0.436256861	0.170561438
edgeR	100	100	abundant	5	0.989565	0.003021518	0.333825203	0.084856964	0.951	0.05411361	0.488411283	0.082576796	0.010241206	0.003090094	0.989758794	0.003090094	0.666174797	0.084856964
edgeR	100	100	abundant	10	0.98822	0.002455997	0.299660617	0.056771969	0.95	0.050251891	0.452875881	0.061729717	0.01158794	0.002456426	0.98841206	0.002456426	0.700339383	0.056771969
edgeR	100	200	abundant	1	0.9899	0.000512471	0.154880952	0.313647627	0.0185	0.039347583	0.031353852	0.063922083	0.000287879	0.000588701	0.999712121	0.000588701	0.215119048	0.369740676
edgeR	100	200	abundant	2	0.99078	0.002484619	0.553931853	0.133070257	0.56	0.111464086	0.55044108	0.104803184	0.004868687	0.002102105	0.995131313	0.002102105	0.446068147	0.133070257
edgeR	100	200	abundant	5	0.987225	0.001830404	0.426521194	0.049030189	0.7765	0.089175516	0.549100066	0.055046981	0.010646465	0.00165211	0.989353535	0.00165211	0.573478806	0.049030189
edgeR	100	200	abundant	10	0.98658	0.001466322	0.406433674	0.037811253	0.733	0.078887466	0.521951849	0.046031087	0.010858586	0.001322672	0.989141414	0.001322672	0.593566326	0.037811253
edgeR	100	300	abundant	1	0.984865	0.000511756	0.114547619	0.279289208	0.008666667	0.020444005	0.01556112	0.036243316	0.000269036	0.000592568	0.999730964	0.000592568	0.215452381	0.382480775
edgeR	100	300	abundant	2	0.98616	0.002545426	0.571766625	0.131101243	0.394666667	0.085899218	0.460380025	0.087967901	0.004832487	0.002211439	0.995167513	0.002211439	0.428233375	0.131101243
edgeR	100	300	abundant	5	0.982135	0.002287267	0.429617854	0.059774414	0.546666667	0.068164981	0.479007315	0.053854339	0.011233503	0.002090651	0.988766497	0.002090651	0.570382146	0.059774414
edgeR	100	300	abundant	10	0.982035	0.001930948	0.419339671	0.052289745	0.509666667	0.068541811	0.459483533	0.056932298	0.010771574	0.001331499	0.989228426	0.001331499	0.580660329	0.052289745
edgeR	100	400	abundant	1	0.979905	0.000505999	0.148583333	0.299908925	0.01025	0.023054339	0.01842192	0.040003907	0.000306122	0.000632191	0.999693878	0.000632191	0.211416667	0.361337643
edgeR	100	400	abundant	2	0.982005	0.00308425	0.584701449	0.125941429	0.39325	0.085712625	0.465073341	0.089082068	0.005979592	0.002431308	0.994020408	0.002431308	0.415298551	0.125941429
edgeR	100	400	abundant	5	0.97665	0.002314316	0.432278113	0.047411182	0.52075	0.068539508	0.470820576	0.049536328	0.014045918	0.00210981	0.985954082	0.00210981	0.567721887	0.047411182
edgeR	100	400	abundant	10	0.97573	0.002203555	0.407945658	0.04642174	0.47	0.06246211	0.435987562	0.050477063	0.01394898	0.001674536	0.98605102	0.001674536	0.592054342	0.04642174
edgeR	100	500	abundant	1	0.9749	0.00048721	0.116751337	0.23393932	0.0098	0.024535277	0.017306028	0.040642441	0.000353846	0.000770335	0.999646154	0.000770335	0.183248663	0.318976358
edgeR	100	500	abundant	2	0.97633	0.003346353	0.546278096	0.106674495	0.3786	0.073043781	0.44346467	0.074909157	0.00834359	0.002751364	0.99165641	0.002751364	0.453721904	0.106674495
edgeR	100	500	abundant	5	0.971125	0.002328323	0.431348272	0.041363641	0.4866	0.05846902	0.4566385	0.046527764	0.016451282	0.00174429	0.983548718	0.00174429	0.568651728	0.041363641
edgeR	100	500	abundant	10	0.970325	0.002471428	0.413395994	0.045733555	0.4478	0.0588712	0.429483823	0.050396416	0.016276923	0.001555837	0.983723077	0.001555837	0.586604006	0.045733555
edgeR	100	800	abundant	1	0.959915	0.00058627	0.126619048	0.298309709	0.00425	0.010839159	0.008064905	0.020238352	0.000265625	0.000651678	0.999734375	0.000651678	0.163380952	0.339636984
edgeR	100	800	abundant	2	0.96071	0.003007717	0.543065896	0.127004353	0.17425	0.038795794	0.261072623	0.051503083	0.006520833	0.002652105	0.993479167	0.002652105	0.456934104	0.127004353
edgeR	100	800	abundant	5	0.956935	0.00252228	0.432422777	0.054532954	0.24275	0.036763818	0.310232397	0.042329249	0.013307292	0.001949307	0.986692708	0.001949307	0.567577223	0.054532954
edgeR	100	800	abundant	10	0.95559	0.002458114	0.397952986	0.057110675	0.21675	0.036722581	0.280329738	0.044259675	0.013625	0.001480042	0.986375	0.001480042	0.602047014	0.057110675
edgeR	100	1000	abundant	1	0.94983	0.000671272	0.16800938	0.292404296	0.0066	0.013043827	0.012415483	0.024109059	0.000526316	0.000919247	0.999473684	0.000919247	0.24199062	0.359986254
edgeR	100	1000	abundant	2	0.951315	0.00317555	0.552059665	0.114293159	0.1755	0.033825906	0.264311555	0.045958506	0.007852632	0.002753355	0.992147368	0.002753355	0.447940335	0.114293159
edgeR	100	1000	abundant	5	0.945825	0.003053707	0.422866281	0.05695998	0.2294	0.036064476	0.296994151	0.043133674	0.016468421	0.00206405	0.983531579	0.00206405	0.577133719	0.05695998
edgeR	100	1000	abundant	10	0.945515	0.002758325	0.413056052	0.053236151	0.2133	0.030018681	0.281136138	0.037872829	0.015947368	0.001700118	0.984052632	0.001700118	0.586943948	0.053236151
edgeR	100	2000	abundant	1	0.89999	0.000460457	0.154127817	0.279247526	0.0036	0.007422325	0.006958734	0.014183733	0.000411111	0.000845386	0.999588889	0.000845386	0.175872183	0.304458643
edgeR	100	2000	abundant	2	0.90097	0.003865034	0.535361758	0.10126491	0.112	0.017865943	0.184190643	0.026863745	0.011366667	0.00391917	0.988633333	0.00391917	0.464638242	0.10126491
edgeR	100	2000	abundant	5	0.89497	0.003097588	0.424541843	0.046586245	0.1417	0.019850705	0.212184753	0.02734805	0.021333333	0.00243765	0.978666667	0.00243765	0.575458157	0.046586245
edgeR	100	2000	abundant	10	0.894345	0.003209593	0.412149774	0.050118399	0.133	0.018174241	0.200984004	0.026359047	0.021061111	0.002098246	0.978938889	0.002098246	0.587850226	0.050118399
fastANCOM	100	100	abundant	1	0.988994505	0.000133909	0	0	0	0	0	0	1.67E-05	0.000135397	0.999983333	0.000135397	0.015	0.121857483
fastANCOM	100	100	abundant	10	0.98256044	0.004546675	0.310879901	0.100691269	0.4355	0.141029061	0.356135248	0.104295967	0.011361111	0.004616219	0.988638889	0.004616219	0.689120099	0.100691269
fastANCOM	100	100	abundant	2	0.98882967	0.001316367	0.241095238	0.36080836	0.055	0.088963885	0.084226907	0.127567839	0.000794444	0.001266996	0.999205556	0.001266996	0.288904762	0.390852998
fastANCOM	100	100	abundant	5	0.986021978	0.002769878	0.370699248	0.120610537	0.381	0.121708937	0.374529809	0.118954306	0.007255556	0.001785404	0.992744444	0.001785404	0.629300752	0.120610537
fastANCOM	100	1000	abundant	1	0.900005	7.07E-05	0.005	0.070710678	5.00E-05	0.000707107	9.90E-05	0.001400211	0	0	1	0	0	0
fastANCOM	100	1000	abundant	10	0.635205	0.081399832	0.154599792	0.044134019	0.5459	0.058069357	0.237515514	0.047914632	0.354872222	0.091470379	0.645127778	0.091470379	0.845400208	0.044134019
fastANCOM	100	1000	abundant	2	0.899405	0.001785192	0.275963181	0.308697087	0.013	0.018045169	0.02419188	0.032232863	0.002105556	0.002526361	0.997894444	0.002526361	0.409036819	0.370705721
fastANCOM	100	1000	abundant	5	0.791655	0.089980768	0.244951577	0.104960678	0.34125	0.07443548	0.263254494	0.060113676	0.1583	0.105544412	0.8417	0.105544412	0.755048423	0.104960678
fastANCOM	100	200	abundant	1	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
fastANCOM	100	200	abundant	10	0.952706522	0.010004932	0.25286766	0.058917569	0.56775	0.128667065	0.344946937	0.067302426	0.038738889	0.011028547	0.961261111	0.011028547	0.74713234	0.058917569
fastANCOM	100	200	abundant	2	0.977494565	0.001779883	0.236694444	0.320310175	0.03975	0.053118219	0.064679872	0.083436134	0.001666667	0.002029621	0.998333333	0.002029621	0.428305556	0.408791991
fastANCOM	100	200	abundant	5	0.968375	0.007684087	0.336514097	0.090876948	0.40275	0.095527825	0.359936396	0.080238277	0.019055556	0.007910058	0.980944444	0.007910058	0.663485903	0.090876948
fastANCOM	100	2000	abundant	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
fastANCOM	100	2000	abundant	10	0.329213636	0.128068247	0.139767866	0.043720304	0.48355	0.045684603	0.212751451	0.037048208	0.705083333	0.160952576	0.294916667	0.160952576	0.860232134	0.043720304
fastANCOM	100	2000	abundant	2	0.816077273	0.018315991	0.254314365	0.290245648	0.00935	0.013302718	0.017349227	0.0237167	0.00465	0.023354747	0.99535	0.023354747	0.420685635	0.372269944
fastANCOM	100	2000	abundant	5	0.611081818	0.198044478	0.246981874	0.134790827	0.262875	0.06281791	0.219769128	0.059500526	0.311538889	0.253510172	0.688461111	0.253510172	0.753018126	0.134790827
fastANCOM	100	300	abundant	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
fastANCOM	100	300	abundant	10	0.918096774	0.017183726	0.221834591	0.052175305	0.576	0.106628972	0.316462272	0.059150783	0.0705	0.018247137	0.9295	0.018247137	0.778165409	0.052175305
fastANCOM	100	300	abundant	2	0.967091398	0.001822681	0.253509234	0.320847878	0.031	0.044522405	0.052317622	0.070462009	0.001705556	0.002210683	0.998294444	0.002210683	0.396490766	0.391456731
fastANCOM	100	300	abundant	5	0.944806452	0.015398378	0.283598334	0.079782567	0.393333333	0.104931447	0.318576579	0.067013043	0.036811111	0.017297501	0.963188889	0.017297501	0.716401666	0.079782567
fastANCOM	100	400	abundant	1	0.957457447	0.000106115	0.01	0.099748427	0.00025	0.002493711	0.000487805	0.004865777	0	0	1	0	0	0
fastANCOM	100	400	abundant	10	0.878840426	0.020142949	0.202726622	0.038645034	0.609	0.093911377	0.30222002	0.047963399	0.109166667	0.02184372	0.890833333	0.02184372	0.797273378	0.038645034
fastANCOM	100	400	abundant	2	0.956654255	0.002324375	0.272543574	0.34004849	0.028125	0.038578503	0.048501394	0.063503849	0.002077778	0.002780981	0.997922222	0.002780981	0.442456426	0.40534119
fastANCOM	100	400	abundant	5	0.92287234	0.021559384	0.268428799	0.079614808	0.397	0.088559096	0.310390142	0.063159238	0.053755556	0.023956492	0.946244444	0.023956492	0.731571201	0.079614808
fastANCOM	100	500	abundant	1	0.947347368	0.00023502	0	0	0	0	0	0	2.22E-05	0.000248077	0.999977778	0.000248077	0.01	0.099748427
fastANCOM	100	500	abundant	10	0.838752632	0.029476344	0.193374487	0.037905921	0.6235	0.085052452	0.293181254	0.046971973	0.149288889	0.031688829	0.850711111	0.031688829	0.806625513	0.037905921
fastANCOM	100	500	abundant	2	0.945963158	0.002473209	0.305324741	0.291129232	0.0358	0.039320357	0.060430943	0.061766008	0.003472222	0.003757553	0.996527778	0.003757553	0.504675259	0.350461358
fastANCOM	100	500	abundant	5	0.886589474	0.035685435	0.232915985	0.071684356	0.4189	0.090430517	0.288111181	0.057317324	0.087427778	0.040160448	0.912572222	0.040160448	0.767084015	0.071684356
fastANCOM	100	800	abundant	1	0.918367347	0	0	0	0	0	0	0	0	0	1	0	0	0
fastANCOM	100	800	abundant	10	0.723647959	0.058170186	0.163248539	0.043538598	0.5384375	0.067167868	0.247364191	0.047508353	0.259888889	0.064117173	0.740111111	0.064117173	0.836751461	0.043538598
fastANCOM	100	800	abundant	2	0.917826531	0.001883235	0.292447969	0.347990805	0.0144375	0.020093121	0.026709676	0.035973867	0.001872222	0.0023592	0.998127778	0.0023592	0.382552031	0.387980122
fastANCOM	100	800	abundant	5	0.847372449	0.066598602	0.266195901	0.11337875	0.31325	0.067862187	0.267908112	0.067555574	0.10515	0.075433621	0.89485	0.075433621	0.733804099	0.11337875
LEfSe	100	100	abundant	1	0.988965674	0.00027022	0	0	0	0	0	0	4.58E-05	0.000273222	0.999954181	0.000273222	0.030927835	0.173570147
LEfSe	100	100	abundant	10	0.952115385	0.009084803	0.179859802	0.031708397	0.9095	0.099039356	0.298922814	0.044853749	0.047411111	0.009476076	0.952588889	0.009476076	0.820140198	0.031708397
LEfSe	100	100	abundant	2	0.98578022	0.003694484	0.332049254	0.17785833	0.2605	0.147983939	0.279835388	0.144713353	0.006161111	0.003682271	0.993838889	0.003682271	0.662950746	0.182473031
LEfSe	100	100	abundant	5	0.96843956	0.008846367	0.234717831	0.057149559	0.7615	0.155203708	0.353385227	0.070607379	0.029261111	0.009594597	0.970738889	0.009594597	0.765282169	0.057149559
LEfSe	100	1000	abundant	1	0.899994924	0.000236847	0.010152284	0.100501179	0.000152284	0.001589878	0.000299582	0.003123567	2.26E-05	0.000193084	0.999977439	0.000193084	0.015228426	0.122772286
LEfSe	100	1000	abundant	10	0.865615	0.012195096	0.359476372	0.038579207	0.42935	0.050535599	0.389782055	0.036311234	0.085911111	0.014423496	0.914088889	0.014423496	0.640523628	0.038579207
LEfSe	100	1000	abundant	2	0.89853	0.00282649	0.369485459	0.261001656	0.02755	0.023713056	0.049969227	0.040731169	0.004694444	0.003678293	0.995305556	0.003678293	0.575514541	0.281975897
LEfSe	100	1000	abundant	5	0.88283	0.007754467	0.376828184	0.049825804	0.2604	0.051224602	0.306065365	0.04742908	0.048011111	0.009147949	0.951988889	0.009147949	0.623171816	0.049825804
LEfSe	100	200	abundant	1	0.978177684	0.000560503	0.00127551	0.017857143	0.000255102	0.003571429	0.00042517	0.005952381	9.07E-05	0.000599112	0.999909297	0.000599112	0.034438776	0.180171404
LEfSe	100	200	abundant	10	0.939826087	0.01234427	0.243924636	0.039269915	0.80425	0.088791085	0.3721245	0.048790308	0.057161111	0.013083789	0.942838889	0.013083789	0.756075364	0.039269915
LEfSe	100	200	abundant	2	0.975516304	0.003488585	0.354168634	0.192321453	0.14125	0.085718585	0.193294649	0.106752317	0.005944444	0.003579675	0.994055556	0.003579675	0.635831366	0.199545289
LEfSe	100	200	abundant	5	0.960771739	0.008169863	0.30912942	0.059399312	0.6105	0.116220852	0.405742356	0.064777404	0.031444444	0.008953561	0.968555556	0.008953561	0.69087058	0.059399312
LEfSe	100	2000	abundant	1	0.81817725	6.44E-05	0	0	0	0	0	0	5.58E+06	7.88E-05	0.999994417	7.88E-05	0.005025126	0.070888121
LEfSe	100	2000	abundant	10	0.781081818	0.01080635	0.377964515	0.031364506	0.31415	0.03434641	0.342441597	0.03023188	0.115155556	0.013010726	0.884844444	0.013010726	0.622035485	0.031364506
LEfSe	100	2000	abundant	2	0.816431818	0.002855865	0.375951637	0.219809095	0.017175	0.01373271	0.032316515	0.024874855	0.005955556	0.004280969	0.994044444	0.004280969	0.579048363	0.239794323
LEfSe	100	2000	abundant	5	0.800090909	0.00825836	0.391812023	0.04783951	0.180275	0.033524901	0.245862387	0.038300494	0.062172222	0.010058639	0.937827778	0.010058639	0.608187977	0.04783951
LEfSe	100	300	abundant	1	0.96762815	0.000806961	0.008417508	0.081373612	0.000529101	0.004177207	0.000930141	0.007396305	0.000135215	0.000903111	0.999864785	0.000903111	0.044492544	0.202409744
LEfSe	100	300	abundant	10	0.930430108	0.013598204	0.279603204	0.045080175	0.697333333	0.086391782	0.396284065	0.049814484	0.0618	0.014902774	0.9382	0.014902774	0.720396796	0.045080175
LEfSe	100	300	abundant	2	0.965752688	0.00279389	0.363380387	0.226276428	0.081666667	0.060034422	0.126976445	0.082123407	0.004777778	0.003315605	0.995222222	0.003315605	0.611619613	0.239662655
LEfSe	100	300	abundant	5	0.951268817	0.007306963	0.333127278	0.054061463	0.490166667	0.095796494	0.392901757	0.059105862	0.033361111	0.008259725	0.966638889	0.008259725	0.666872722	0.054061463
LEfSe	100	400	abundant	1	0.957343301	0.000992797	0.000900901	0.012253577	0.000135135	0.001838037	0.000235018	0.003196585	0.000114114	0.001065012	0.999885886	0.001065012	0.020720721	0.140167117
LEfSe	100	400	abundant	10	0.903558511	0.019012306	0.271489074	0.0423011	0.7135	0.068538219	0.390667722	0.045473116	0.087994444	0.020838761	0.912005556	0.020838761	0.728510926	0.0423011
LEfSe	100	400	abundant	2	0.955324468	0.003162845	0.36903929	0.209609385	0.074625	0.054362309	0.118651247	0.078381258	0.005533333	0.003795374	0.994466667	0.003795374	0.60096071	0.22567388
LEfSe	100	400	abundant	5	0.933664894	0.010629686	0.325136846	0.050993136	0.4975	0.090815678	0.389798203	0.055310189	0.04695	0.012010499	0.95305	0.012010499	0.674863154	0.050993136
LEfSe	100	500	abundant	1	0.947310265	0.000505114	0.002209945	0.029731766	0.000220994	0.002973177	0.000401808	0.005405776	7.37E-05	0.000580929	0.999926335	0.000580929	0.019889503	0.135162408
LEfSe	100	500	abundant	10	0.877231579	0.021247789	0.264890554	0.037038585	0.7213	0.067907046	0.385352674	0.040611671	0.114105556	0.023852588	0.885894444	0.023852588	0.735109446	0.037038585
LEfSe	100	500	abundant	2	0.943810526	0.004171413	0.366080329	0.15480758	0.0915	0.055833115	0.140169316	0.073850959	0.008838889	0.005616414	0.991161111	0.005616414	0.633919671	0.15480758
LEfSe	100	500	abundant	5	0.916705263	0.011473061	0.320576508	0.047032778	0.5001	0.078388223	0.387522146	0.046909056	0.06015	0.013437928	0.93985	0.013437928	0.679423492	0.047032778
LEfSe	100	800	abundant	1	0.918367347	0.000104692	0.005235602	0.072357461	6.54E-05	0.000904468	0.000129274	0.001786604	5.82E-06	8.04E-05	0.999994183	8.04E-05	0.005235602	0.072357461
LEfSe	100	800	abundant	10	0.889219388	0.011463906	0.355769184	0.044700716	0.4284375	0.057274485	0.387035469	0.043293168	0.069822222	0.012685959	0.930177778	0.012685959	0.644230816	0.044700716
LEfSe	100	800	abundant	2	0.917311224	0.002614836	0.371451384	0.26094504	0.030875	0.028901311	0.055347466	0.048824371	0.003894444	0.003191662	0.996105556	0.003191662	0.528548616	0.289622134
LEfSe	100	800	abundant	5	0.905	0.007339757	0.381798415	0.058908239	0.25925	0.050643472	0.307051833	0.050314063	0.0376	0.007520627	0.9624	0.007520627	0.618201585	0.058908239
limma_voom	100	100	abundant	1	0.988967033	0.000288121	0.0025	0.035355339	0.001	0.014142136	0.001428571	0.020203051	5.56E-05	0.000329496	0.999944444	0.000329496	0.0325	0.174199533
limma_voom	100	100	abundant	10	0.974752747	0.009242409	0.269381376	0.074354049	0.6695	0.182995043	0.375489937	0.088900909	0.021855556	0.010133491	0.978144444	0.010133491	0.730618624	0.074354049
limma_voom	100	100	abundant	2	0.987082418	0.002911585	0.370193515	0.227764376	0.199	0.119878498	0.246967967	0.135665526	0.004161111	0.00275788	0.995838889	0.00275788	0.624806485	0.230556009
limma_voom	100	100	abundant	5	0.980571429	0.005856184	0.31078853	0.094859792	0.553	0.164090305	0.388381301	0.099412087	0.014677778	0.006440988	0.985322222	0.006440988	0.68921147	0.094859792
limma_voom	100	1000	abundant	1	0.860425	0.092687536	0.038301412	0.103239258	0.01715	0.037300592	0.013704173	0.024419985	0.045877778	0.106579656	0.954122222	0.106579656	0.531698588	0.473165155
limma_voom	100	1000	abundant	10	0.624425	0.221496315	0.193183318	0.097134475	0.53675	0.085712723	0.263944033	0.094410886	0.365833333	0.25289435	0.634166667	0.25289435	0.806816682	0.097134475
limma_voom	100	1000	abundant	2	0.82941	0.117454458	0.192026172	0.19562449	0.0688	0.070079352	0.064161615	0.041949644	0.086077778	0.137103722	0.913922222	0.137103722	0.757973828	0.258279929
limma_voom	100	1000	abundant	5	0.73958	0.175660258	0.230024965	0.104495316	0.368	0.098883211	0.25484644	0.073715168	0.219133333	0.204085426	0.780866667	0.204085426	0.769975035	0.104495316
limma_voom	100	200	abundant	1	0.977228261	0.004044696	0.00056928	0.005694794	0.001	0.011163472	0.000691193	0.007122664	0.001077778	0.004349788	0.998922222	0.004349788	0.21443072	0.410800785
limma_voom	100	200	abundant	10	0.944179348	0.022392916	0.252123245	0.073106431	0.676	0.121853359	0.361019507	0.085950361	0.049861111	0.023182742	0.950138889	0.023182742	0.747876755	0.073106431
limma_voom	100	200	abundant	2	0.974320652	0.006993054	0.310619127	0.226871072	0.113	0.083159954	0.153961867	0.105513815	0.006538889	0.007404019	0.993461111	0.007404019	0.654380873	0.252116253
limma_voom	100	200	abundant	5	0.960021739	0.016675429	0.304775998	0.088394417	0.52875	0.122416775	0.376488141	0.083491105	0.030394444	0.017993836	0.969605556	0.017993836	0.695224002	0.088394417
limma_voom	100	2000	abundant	1	0.731531818	0.215608908	0.070563443	0.162515615	0.026875	0.061822077	0.018178762	0.028289487	0.111877778	0.276611205	0.888122222	0.276611205	0.449436557	0.457366685
limma_voom	100	2000	abundant	10	0.172172727	0.480001573	0.174206186	0.109402954	0.526725	0.10821484	0.23214651	0.095128753	0.906616667	0.607465613	0.093383333	0.607465613	0.825793814	0.109402954
limma_voom	100	2000	abundant	2	0.706681818	0.275171486	0.23437564	0.19730794	0.063025	0.09342707	0.055571463	0.044936613	0.150283333	0.355763915	0.849716667	0.355763915	0.67562436	0.280788831
limma_voom	100	2000	abundant	5	0.55195	0.355396425	0.251330641	0.114050126	0.311725	0.11070423	0.238975823	0.065970318	0.394666667	0.455885637	0.605333333	0.455885637	0.748669359	0.114050126
limma_voom	100	300	abundant	1	0.96405914	0.00779083	0.0044554	0.019189285	0.002666667	0.010755908	0.003156488	0.012717604	0.003894444	0.008253383	0.996105556	0.008253383	0.3755446	0.481248054
limma_voom	100	300	abundant	10	0.904887097	0.042065558	0.221264454	0.072569854	0.622666667	0.103309826	0.318034617	0.080844746	0.085705556	0.04447719	0.914294444	0.04447719	0.778735546	0.072569854
limma_voom	100	300	abundant	2	0.95805914	0.014056831	0.222431687	0.213052741	0.0705	0.059325965	0.091616367	0.067642231	0.012355556	0.015446519	0.987644444	0.015446519	0.712568313	0.278227328
limma_voom	100	300	abundant	5	0.932360215	0.030793579	0.262866143	0.088337637	0.457833333	0.112555092	0.320369068	0.081345865	0.051822222	0.033166723	0.948177778	0.033166723	0.737133857	0.088337637
limma_voom	100	400	abundant	1	0.950361702	0.016214453	0.010631471	0.054747151	0.0035	0.013736574	0.003768545	0.013893176	0.007555556	0.017289139	0.992444444	0.017289139	0.424368529	0.487784141
limma_voom	100	400	abundant	10	0.871388298	0.051250638	0.216629804	0.075157964	0.63275	0.090967372	0.315343075	0.085367815	0.118005556	0.0540191	0.881994444	0.0540191	0.783370196	0.075157964
limma_voom	100	400	abundant	2	0.945255319	0.018434663	0.241518558	0.202369341	0.076375	0.060628901	0.100083984	0.068607358	0.016127778	0.020620975	0.983872222	0.020620975	0.718481442	0.245209578
limma_voom	100	400	abundant	5	0.911308511	0.035773434	0.259942921	0.077196692	0.471625	0.099233162	0.32459991	0.071495995	0.06915	0.039145754	0.93085	0.039145754	0.740057079	0.077196692
limma_voom	100	500	abundant	1	0.936878947	0.026380851	0.020674121	0.107644538	0.004	0.01329979	0.00438247	0.013623991	0.011294444	0.028351699	0.988705556	0.028351699	0.434325879	0.488016823
limma_voom	100	500	abundant	10	0.822494737	0.070242776	0.197565968	0.067691974	0.6414	0.082730051	0.295310244	0.078849825	0.167444444	0.075219306	0.832555556	0.075219306	0.802434032	0.067691974
limma_voom	100	500	abundant	2	0.928505263	0.033223067	0.242477722	0.184812415	0.0852	0.062195671	0.106270315	0.063033864	0.024644444	0.037132426	0.975355556	0.037132426	0.757522278	0.184812415
limma_voom	100	500	abundant	5	0.885326316	0.052473886	0.252920538	0.077565573	0.4713	0.098564113	0.318135775	0.072858017	0.091672222	0.057814595	0.908327778	0.057814595	0.747079462	0.077565573
limma_voom	100	800	abundant	1	0.888280612	0.068031192	0.045560877	0.1369696	0.0139375	0.028221394	0.013253787	0.023377645	0.034	0.075950294	0.966	0.075950294	0.514439123	0.475503749
limma_voom	100	800	abundant	10	0.672530612	0.174695497	0.174925508	0.089443873	0.5403125	0.084903484	0.247561002	0.089933332	0.315716667	0.194935772	0.684283333	0.194935772	0.825074492	0.089443873
limma_voom	100	800	abundant	2	0.876760204	0.079356499	0.2038862	0.205826574	0.060125	0.06595822	0.064123726	0.049157007	0.05065	0.091071152	0.94935	0.091071152	0.7361138	0.272871225
limma_voom	100	800	abundant	5	0.797158163	0.125117233	0.224831995	0.102293748	0.3516875	0.087087844	0.24983124	0.071409375	0.163244444	0.141825214	0.836755556	0.141825214	0.775168005	0.102293748
LinDA	100	100	abundant	1	0.988895604	0.000532883	0.001428571	0.020203051	0.001	0.014142136	0.001176471	0.016637807	0.000127778	0.000621966	0.999872222	0.000621966	0.058571429	0.233221719
