name	Sample	OTU	type	effect	mean_Accuracy	sd_Accuracy	mean_Precision	sd_Precision	mean_TPR	sd_TPR	mean_F1_score	sd_F1_score	mean_FPR	sd_FPR	mean_Specificity	sd_Specificity	mean_FDR	sd_FDR
DESeq2	50	300	abundant	1	0.967354839	0.001028541	0.093714286	0.253386237	0.005666667	0.014608228	0.010438761	0.026576046	0.000588889	0.001113398	0.999411111	0.001113398	0.266285714	0.418575326
DESeq2	50	300	abundant	10	0.950102151	0.006022256	0.339600449	0.04726404	0.571	0.09177875	0.424206784	0.056987814	0.037261111	0.006114158	0.962738889	0.006114158	0.660399551	0.04726404
DESeq2	50	300	abundant	2	0.965715054	0.002900868	0.351570067	0.231610047	0.078333333	0.061322663	0.121656917	0.085172826	0.004705556	0.003362016	0.995294444	0.003362016	0.613429933	0.250707728
DESeq2	50	300	abundant	5	0.957311828	0.005576331	0.362892152	0.068156359	0.421833333	0.098429743	0.387449133	0.074897712	0.024838889	0.005150381	0.975161111	0.005150381	0.637107848	0.068156359
DESeq2	50	400	abundant	1	0.957095745	0.000918119	0.0785	0.244444641	0.003125	0.009356661	0.005936291	0.01768583	0.000505556	0.000943845	0.999494444	0.000943845	0.2865	0.438744688
DESeq2	50	400	abundant	10	0.934345745	0.007588184	0.343914637	0.044224027	0.590125	0.087859009	0.433096027	0.053336039	0.050355556	0.007584141	0.949644444	0.007584141	0.656085363	0.044224027
DESeq2	50	400	abundant	2	0.954861702	0.003182585	0.345112452	0.209536359	0.072875	0.053212	0.115181707	0.075385964	0.005938889	0.003875661	0.994061111	0.003875661	0.619887548	0.231453972
DESeq2	50	400	abundant	5	0.943223404	0.006188739	0.358120396	0.057950266	0.41825	0.084201466	0.383848791	0.063727312	0.033444444	0.006022272	0.966555556	0.006022272	0.641879604	0.057950266
DESeq2	50	500	abundant	1	0.946884211	0.000948807	0.047678571	0.183535522	0.0022	0.008215685	0.004151595	0.015448046	0.000633333	0.001011811	0.999366667	0.001011811	0.362321429	0.469315922
DESeq2	50	500	abundant	10	0.919452632	0.008735826	0.348582793	0.037867433	0.6005	0.07143715	0.439830465	0.043651946	0.062827778	0.009241202	0.937172222	0.009241202	0.651417207	0.037867433
DESeq2	50	500	abundant	2	0.944821053	0.003563574	0.378748917	0.181523642	0.0777	0.052788666	0.123602635	0.074562097	0.007005556	0.004472549	0.992994444	0.004472549	0.601251083	0.193450867
DESeq2	50	500	abundant	5	0.929331579	0.006463647	0.355027499	0.046848207	0.417	0.072396174	0.38192958	0.052829083	0.042205556	0.006627914	0.957794444	0.006627914	0.644972501	0.046848207
DESeq2	50	800	abundant	1	0.908867347	0.003377951	0.012129135	0.043155955	0.0014375	0.005040274	0.002559295	0.008971796	0.010472222	0.003610198	0.989527778	0.003610198	0.987870865	0.043155955
DESeq2	50	800	abundant	10	0.88072449	0.009400627	0.315503521	0.039427952	0.3918125	0.057557016	0.34855758	0.043466925	0.075816667	0.009735619	0.924183333	0.009735619	0.684496479	0.039427952
DESeq2	50	800	abundant	2	0.906969388	0.004132731	0.111366038	0.102857662	0.023	0.024281122	0.037636336	0.038478693	0.014455556	0.004571047	0.985544444	0.004571047	0.888633962	0.102857662
DESeq2	50	800	abundant	5	0.89294898	0.007506939	0.306370025	0.052401964	0.2464375	0.051780143	0.272053937	0.049988639	0.049583333	0.007392497	0.950416667	0.007392497	0.693629975	0.052401964
edgeR	50	100	abundant	1	0.994795	0.000541672	0.097	0.230324272	0.022	0.05041244	0.034521395	0.077666062	0.000316583	0.000574309	0.999683417	0.000574309	0.293	0.416913597
edgeR	50	100	abundant	2	0.99568	0.00144166	0.609170912	0.217224854	0.497	0.187732348	0.524744021	0.164608919	0.00181407	0.001353094	0.99818593	0.001353094	0.370829088	0.205843753
edgeR	50	100	abundant	5	0.99384	0.002472965	0.474401423	0.127795066	0.94	0.071066905	0.619316631	0.09898779	0.005889447	0.002582233	0.994110553	0.002582233	0.525598577	0.127795066
edgeR	50	100	abundant	10	0.9917	0.002421495	0.387421624	0.090485111	0.952	0.054085604	0.544788368	0.083569746	0.008100503	0.002453787	0.991899497	0.002453787	0.612578376	0.090485111
edgeR	50	200	abundant	1	0.99002	0.000502117	0.191	0.360379367	0.022	0.047842334	0.037554954	0.077251257	0.00020202	0.00043665	0.99979798	0.00043665	0.179	0.349623976
edgeR	50	200	abundant	2	0.990915	0.001876294	0.60348299	0.23003871	0.2995	0.135679174	0.386664159	0.151685448	0.00210101	0.00142438	0.99789899	0.00142438	0.38651701	0.225224849
edgeR	50	200	abundant	5	0.989615	0.001953829	0.495444583	0.080918938	0.696	0.090084136	0.574133181	0.064123856	0.007419192	0.00197205	0.992580808	0.00197205	0.504555417	0.080918938
edgeR	50	200	abundant	10	0.98826	0.001760223	0.447769527	0.058928055	0.673	0.082394714	0.534721815	0.054568293	0.008555556	0.001769782	0.991444444	0.001769782	0.552230473	0.058928055
edgeR	50	300	abundant	1	0.98486	0.000438547	0.110166667	0.254365863	0.009666667	0.021343747	0.017228945	0.037461908	0.00028934	0.000564679	0.99971066	0.000564679	0.229833333	0.380104946
edgeR	50	300	abundant	2	0.985645	0.001722247	0.573137338	0.199555489	0.193333333	0.083012852	0.281788641	0.108166959	0.00228934	0.00130567	0.99771066	0.00130567	0.426862662	0.199555489
edgeR	50	300	abundant	5	0.984515	0.002188647	0.494499696	0.087236152	0.475666667	0.078403686	0.478923358	0.058953254	0.007736041	0.002271404	0.992263959	0.002271404	0.505500304	0.087236152
edgeR	50	300	abundant	10	0.98286	0.001803588	0.434506334	0.06105829	0.456666667	0.07498597	0.443024385	0.059021016	0.009126904	0.001559123	0.990873096	0.001559123	0.565493666	0.06105829
edgeR	50	400	abundant	1	0.97991	0.000760051	0.168	0.3210308	0.01425	0.030412775	0.025214759	0.052354199	0.000382653	0.000811983	0.999617347	0.000811983	0.222	0.369233668
edgeR	50	400	abundant	2	0.981375	0.002397784	0.621419225	0.207402283	0.19825	0.096022869	0.289841438	0.119407329	0.002642857	0.001892936	0.997357143	0.001892936	0.368580775	0.201151145
edgeR	50	400	abundant	5	0.979235	0.002540038	0.486438153	0.071656616	0.4535	0.064941699	0.46601093	0.053321211	0.010035714	0.002487939	0.989964286	0.002487939	0.513561847	0.071656616
edgeR	50	400	abundant	10	0.977225	0.002187401	0.433366728	0.053848855	0.43875	0.057447275	0.434906282	0.050726628	0.011785714	0.001742679	0.988214286	0.001742679	0.566633272	0.053848855
edgeR	50	500	abundant	1	0.974845	0.000520756	0.097396825	0.227738713	0.006	0.013780384	0.011144977	0.025387776	0.000312821	0.000622317	0.999687179	0.000622317	0.222603175	0.37130209
edgeR	50	500	abundant	2	0.976325	0.002488737	0.598242231	0.17643961	0.189	0.071654333	0.280568155	0.093089966	0.003487179	0.002060327	0.996512821	0.002060327	0.401757769	0.17643961
edgeR	50	500	abundant	5	0.973825	0.002798245	0.481186896	0.068942926	0.4232	0.051774179	0.447015265	0.043170953	0.01205641	0.002964801	0.98794359	0.002964801	0.518813104	0.068942926
edgeR	50	500	abundant	10	0.97182	0.002418907	0.437077353	0.059298805	0.4204	0.056280682	0.426626306	0.04660481	0.014041026	0.002242783	0.985958974	0.002242783	0.562922647	0.059298805
edgeR	50	800	abundant	1	0.959935	0.000597364	0.120205128	0.261253067	0.005625	0.013918844	0.010429882	0.025254301	0.000302083	0.000847871	0.999697917	0.000847871	0.129794872	0.274805608
edgeR	50	800	abundant	2	0.960875	0.002360636	0.585221904	0.212744927	0.089875	0.043070847	0.152666208	0.06846455	0.002833333	0.001860034	0.997166667	0.001860034	0.414778096	0.212744927
edgeR	50	800	abundant	5	0.958535	0.00244356	0.466667089	0.075243599	0.205	0.030515355	0.28284814	0.035333463	0.010067708	0.002524622	0.989932292	0.002524622	0.533332911	0.075243599
edgeR	50	800	abundant	10	0.957445	0.002055904	0.435791962	0.057023041	0.20625	0.03210325	0.278583823	0.037942946	0.011255208	0.001950038	0.988744792	0.001950038	0.564208038	0.057023041
edgeR	50	1000	abundant	1	0.949875	0.000468045	0.073079365	0.198947673	0.0025	0.007299509	0.004744528	0.013637428	0.000263158	0.000679471	0.999736842	0.000679471	0.146920635	0.312662992
edgeR	50	1000	abundant	2	0.95094	0.00291745	0.574115521	0.205266701	0.0895	0.039373246	0.152301244	0.062396564	0.003721053	0.00235049	0.996278947	0.00235049	0.415884479	0.201335852
edgeR	50	1000	abundant	5	0.94866	0.002499374	0.473718162	0.066419263	0.2005	0.027464394	0.280321685	0.03234673	0.011963158	0.002570645	0.988036842	0.002570645	0.526281838	0.066419263
edgeR	50	1000	abundant	10	0.94668	0.002504057	0.427510889	0.054848006	0.1953	0.031445158	0.267521314	0.038720435	0.013773684	0.001859762	0.986226316	0.001859762	0.572489111	0.054848006
edgeR	50	2000	abundant	1	0.900005	0.000305629	0.080997835	0.204660845	0.002	0.006113406	0.003861906	0.0117129	0.000216667	0.000574291	0.999783333	0.000574291	0.109002165	0.254555877
edgeR	50	2000	abundant	2	0.90195	0.002995367	0.619766373	0.17376214	0.0605	0.020331843	0.109146373	0.034764409	0.004555556	0.002830587	0.995444444	0.002830587	0.380233627	0.17376214
edgeR	50	2000	abundant	5	0.89761	0.003129834	0.461240318	0.061461412	0.1277	0.016274477	0.199397615	0.022859433	0.016844444	0.003157423	0.983155556	0.003157423	0.538759682	0.061461412
edgeR	50	2000	abundant	10	0.895945	0.002281784	0.430729793	0.039214515	0.12475	0.01476029	0.193172585	0.020623033	0.018366667	0.002140501	0.981633333	0.002140501	0.569270207	0.039214515
fastANCOM	50	100	abundant	1	0.989010989	0	0	0	0	0	0	0	0	0	1	0	0	0
fastANCOM	50	100	abundant	10	0.985956044	0.002813352	0.3755686	0.111315113	0.3995	0.114522167	0.385288807	0.10913031	0.007527778	0.00205525	0.992472222	0.00205525	0.6244314	0.111315113
fastANCOM	50	100	abundant	2	0.988961538	0.000401728	0.033	0.160748876	0.0055	0.028703124	0.008969697	0.044113343	0.000111111	0.000416783	0.999888889	0.000416783	0.067	0.237894871
fastANCOM	50	100	abundant	5	0.987164835	0.002364746	0.391434343	0.160218559	0.294	0.124666389	0.329463536	0.128975194	0.005133333	0.001808363	0.994866667	0.001808363	0.608565657	0.160218559
fastANCOM	50	1000	abundant	1	0.89999	0.000141421	0	0	0	0	0	0	1.11E-05	0.000157135	0.999988889	0.000157135	0.005	0.070710678
fastANCOM	50	1000	abundant	10	0.75364	0.096061436	0.208785989	0.118822168	0.33335	0.071616493	0.229453213	0.059610891	0.199661111	0.11281789	0.800338889	0.11281789	0.791214011	0.118822168
fastANCOM	50	1000	abundant	2	0.89991	0.00062759	0.055	0.194207002	0.0013	0.004735199	0.002526558	0.009160731	0.000244444	0.000697055	0.999755556	0.000697055	0.115	0.296254301
fastANCOM	50	1000	abundant	5	0.88911	0.027406449	0.385506824	0.110089225	0.1005	0.03817113	0.152988551	0.048216104	0.023266667	0.032027975	0.976733333	0.032027975	0.614493176	0.110089225
fastANCOM	50	200	abundant	1	0.978244565	0.000132454	0	0	0	0	0	0	1.67E-05	0.000135397	0.999983333	0.000135397	0.015	0.121857483
fastANCOM	50	200	abundant	10	0.966978261	0.007163428	0.314034137	0.087324076	0.39675	0.112204665	0.343948923	0.082539172	0.02035	0.007628851	0.97965	0.007628851	0.685965863	0.087324076
fastANCOM	50	200	abundant	2	0.978184783	0.000516997	0.0575	0.215012692	0.0045	0.0167677	0.008116304	0.029730991	0.000177778	0.000561829	0.999822222	0.000561829	0.1025	0.290207525
fastANCOM	50	200	abundant	5	0.975456522	0.003735821	0.401501516	0.137101299	0.24125	0.096994729	0.295407676	0.10444183	0.008227778	0.003180173	0.991772222	0.003180173	0.598498484	0.137101299
fastANCOM	50	2000	abundant	1	0.815809091	0.033555431	3.77E-05	0.000533665	1.00E-04	0.001414214	5.48E-05	0.000774912	0.002922222	0.041326463	0.997077778	0.041326463	0.004962264	0.070177013
fastANCOM	50	2000	abundant	10	0.532077273	0.243196223	0.227182586	0.154549018	0.25615	0.073690767	0.190327225	0.057648683	0.406605556	0.311841553	0.593394444	0.311841553	0.772817414	0.154549018
fastANCOM	50	2000	abundant	2	0.815695455	0.032717307	0.066770245	0.21384124	0.0012	0.005043529	0.001952703	0.006627416	0.003305556	0.040844798	0.996694444	0.040844798	0.153229755	0.336905596
fastANCOM	50	2000	abundant	5	0.782977273	0.113547281	0.371029325	0.120135542	0.068925	0.040346731	0.10331527	0.03540606	0.058344444	0.146118716	0.941655556	0.146118716	0.628970675	0.120135542
fastANCOM	50	300	abundant	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
fastANCOM	50	300	abundant	10	0.941516129	0.015749313	0.265221341	0.07898915	0.394	0.096433323	0.307663804	0.067358248	0.040233333	0.01740237	0.959766667	0.01740237	0.734778659	0.07898915
fastANCOM	50	300	abundant	2	0.967704301	0.00047452	0.060416667	0.231811485	0.0025	0.009414756	0.004760454	0.017899142	0.000122222	0.000442626	0.999877778	0.000442626	0.079583333	0.265146618
fastANCOM	50	300	abundant	5	0.963247312	0.004612339	0.365026263	0.127919893	0.186833333	0.079283327	0.241979235	0.090856597	0.010872222	0.004781831	0.989127778	0.004781831	0.634973737	0.127919893
fastANCOM	50	400	abundant	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
fastANCOM	50	400	abundant	10	0.914824468	0.021812214	0.245756832	0.079393912	0.41775	0.082729428	0.301317794	0.066288198	0.063083333	0.023617145	0.936916667	0.023617145	0.754243168	0.079393912
fastANCOM	50	400	abundant	2	0.957382979	0.00061857	0.094722222	0.274932243	0.00425	0.013287978	0.007911891	0.024013522	0.000255556	0.000719393	0.999744444	0.000719393	0.130277778	0.321374803
fastANCOM	50	400	abundant	5	0.950728723	0.007049857	0.372160728	0.107971962	0.203875	0.069415068	0.257441528	0.074285589	0.016077778	0.007931331	0.983922222	0.007931331	0.627839272	0.107971962
fastANCOM	50	500	abundant	1	0.947363158	7.44E-05	0	0	0	0	0	0	5.56E+06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
fastANCOM	50	500	abundant	10	0.880005263	0.032433384	0.224625364	0.075757414	0.4454	0.079665381	0.289088734	0.057690225	0.09585	0.035955228	0.90415	0.035955228	0.775374636	0.075757414
fastANCOM	50	500	abundant	2	0.947221053	0.000775751	0.072583333	0.229940015	0.0029	0.009903555	0.005450984	0.018210265	0.000316667	0.000886775	0.999683333	0.000886775	0.142416667	0.3285834
fastANCOM	50	500	abundant	5	0.937626316	0.007942637	0.355421152	0.085366682	0.2109	0.069738852	0.25903693	0.069247576	0.022	0.009280192	0.978	0.009280192	0.644578848	0.085366682
fastANCOM	50	800	abundant	1	0.918362245	0.000125183	0.005	0.070710678	6.25E-05	0.000883883	0.000123457	0.001745943	1.11E-05	0.000110832	0.999988889	0.000110832	0.01	0.099748427
fastANCOM	50	800	abundant	10	0.813734694	0.077905225	0.226930933	0.122012407	0.3200625	0.076172756	0.236295145	0.06333542	0.142383333	0.089524556	0.857616667	0.089524556	0.773069067	0.122012407
fastANCOM	50	800	abundant	2	0.918306122	0.000566248	0.05475	0.199842047	0.0015	0.005542209	0.002902205	0.010692847	2.00E-04	0.000607662	0.9998	0.000607662	0.10025	0.28031687
fastANCOM	50	800	abundant	5	0.908010204	0.026276512	0.377489326	0.124698652	0.097375	0.044703623	0.14568217	0.053083612	0.019933333	0.030749199	0.980066667	0.030749199	0.622510674	0.124698652
LEfSe	50	100	abundant	1	0.988944389	0.000325391	0.002525253	0.035533453	0.000505051	0.007106691	0.000841751	0.011844484	7.30E-05	0.000337225	0.999927048	0.000337225	0.047979798	0.211283147
LEfSe	50	100	abundant	10	0.969401099	0.006932662	0.23707161	0.052530025	0.764	0.144249923	0.358479337	0.067259296	0.028316667	0.007433121	0.971683333	0.007433121	0.76292839	0.052530025
LEfSe	50	100	abundant	2	0.988247253	0.001660538	0.228329365	0.328851662	0.059	0.08517791	0.088163917	0.121818278	0.001427778	0.001649841	0.998572222	0.001649841	0.486670635	0.426779409
LEfSe	50	100	abundant	5	0.979296703	0.005377223	0.282872926	0.080947654	0.5255	0.156916743	0.359297208	0.089949394	0.015661111	0.005918986	0.984338889	0.005918986	0.717127074	0.080947654
LEfSe	50	1000	abundant	1	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
LEfSe	50	1000	abundant	10	0.88836	0.00685605	0.395639258	0.059044029	0.2193	0.043841996	0.280789392	0.04842568	0.0373	0.006814397	0.9627	0.006814397	0.604360742	0.059044029
LEfSe	50	1000	abundant	2	0.899895	0.000816891	0.096666667	0.282249874	0.00155	0.004818046	0.00303849	0.009414445	0.000288889	0.000765598	0.999711111	0.000765598	0.153333333	0.349826471
LEfSe	50	1000	abundant	5	0.895005	0.004443388	0.39838849	0.093601753	0.0973	0.032340991	0.154840175	0.045987648	0.016361111	0.004767616	0.983638889	0.004767616	0.60161151	0.093601753
LEfSe	50	200	abundant	1	0.978133966	0.00079297	0.002538071	0.025125295	0.000507614	0.005025059	0.000846024	0.008375098	0.000141004	0.000846745	0.999858996	0.000846745	0.04822335	0.210282587
LEfSe	50	200	abundant	10	0.962461957	0.007403341	0.314617515	0.06508595	0.582	0.114308056	0.40452836	0.072372018	0.029083333	0.007694326	0.970916667	0.007694326	0.685382485	0.06508595
LEfSe	50	200	abundant	2	0.97788587	0.001468438	0.244607143	0.366253849	0.0275	0.042162047	0.047435123	0.070681637	0.000994444	0.00149195	0.999005556	0.00149195	0.345392857	0.419132048
LEfSe	50	200	abundant	5	0.972005435	0.004752944	0.362837142	0.095036195	0.361	0.114101251	0.355936774	0.094265896	0.014416667	0.004747404	0.985583333	0.004747404	0.637162858	0.095036195
LEfSe	50	2000	abundant	1	0.818177273	6.43E-05	0	0	0	0	0	0	5.56E+06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
LEfSe	50	2000	abundant	10	0.804518182	0.007272676	0.400127732	0.052221144	0.15035	0.028560568	0.217691004	0.035818431	0.050111111	0.008337148	0.949888889	0.008337148	0.599872268	0.052221144
LEfSe	50	2000	abundant	2	0.817981818	0.00075242	0.081574176	0.233082202	0.00095	0.002896454	0.001860658	0.005618887	0.000455556	0.001158616	0.999544444	0.001158616	0.178425824	0.355468261
LEfSe	50	2000	abundant	5	0.812077273	0.005206303	0.388931111	0.090753318	0.058975	0.022227114	0.101439466	0.035027572	0.020566667	0.006588967	0.979433333	0.006588967	0.611068889	0.090753318
LEfSe	50	300	abundant	1	0.967662705	0.000590341	0.001052632	0.014509525	0.000175439	0.002418254	0.000300752	0.004145579	8.77E-05	0.00064564	0.999912281	0.00064564	0.02	0.137321312
LEfSe	50	300	abundant	10	0.953935484	0.0065857	0.344738355	0.060853394	0.460166667	0.090392623	0.391503209	0.066045628	0.029605556	0.006578514	0.970394444	0.006578514	0.655261645	0.060853394
LEfSe	50	300	abundant	2	0.967537634	0.00096651	0.141349206	0.299505098	0.009166667	0.019752093	0.016663332	0.034831669	0.000516667	0.001156941	0.999483333	0.001156941	0.203650794	0.361546548
LEfSe	50	300	abundant	5	0.96233871	0.004606891	0.373196421	0.103669957	0.241333333	0.088554368	0.287713251	0.088863715	0.013627778	0.004667062	0.986372222	0.004667062	0.626803579	0.103669957
LEfSe	50	400	abundant	1	0.957409007	0.000329048	0	0	0	0	0	0	3.95E-05	0.000343673	0.999960519	0.000343673	0.020304569	0.141399379
LEfSe	50	400	abundant	10	0.939021277	0.007240235	0.344844767	0.050065224	0.47025	0.083778168	0.395414732	0.054611103	0.040144444	0.007973769	0.959855556	0.007973769	0.655155233	0.050065224
LEfSe	50	400	abundant	2	0.957159574	0.001265095	0.124599206	0.281670426	0.008	0.018204588	0.014688377	0.033066974	0.000655556	0.001400991	0.999344444	0.001400991	0.215400794	0.37358858
LEfSe	50	400	abundant	5	0.95012234	0.005203137	0.36989252	0.086829098	0.244	0.081569097	0.289108045	0.078903726	0.018494444	0.00593291	0.981505556	0.00593291	0.63010748	0.086829098
LEfSe	50	500	abundant	1	0.947189365	0.001733441	0.007565571	0.075842822	0.000515464	0.003773684	0.000880559	0.006563787	0.00021764	0.001950183	0.99978236	0.001950183	0.023362265	0.14539459
LEfSe	50	500	abundant	10	0.924084211	0.009993698	0.34556802	0.050726127	0.4756	0.077216917	0.397274033	0.050392435	0.051	0.011416789	0.949	0.011416789	0.65443198	0.050726127
LEfSe	50	500	abundant	2	0.947	0.001183365	0.209149711	0.305096774	0.0132	0.021070831	0.024187836	0.037533882	0.001122222	0.001551442	0.998877778	0.001551442	0.340850289	0.390700802
LEfSe	50	500	abundant	5	0.936884211	0.006078446	0.359614134	0.071070358	0.2494	0.069568953	0.290871518	0.064417293	0.024922222	0.006798903	0.975077778	0.006798903	0.640385866	0.071070358
LEfSe	50	800	abundant	1	0.918367347	0	0	0	0	0	0	0	0	0	1	0	0	0
LEfSe	50	800	abundant	10	0.908714286	0.005889707	0.394855858	0.063173711	0.2209375	0.047585177	0.281768629	0.051648335	0.03015	0.005666319	0.96985	0.005666319	0.605144142	0.063173711
LEfSe	50	800	abundant	2	0.918260204	0.0007884	0.119642857	0.296199751	0.0025625	0.00666611	0.004964014	0.012769939	0.000344444	0.00087276	0.999655556	0.00087276	0.150357143	0.332066848
LEfSe	50	800	abundant	5	0.914244898	0.004397386	0.393031437	0.11714815	0.0951875	0.038678661	0.151254369	0.056295434	0.01295	0.004473103	0.98705	0.004473103	0.606968563	0.11714815
limma_voom	50	100	abundant	1	0.988983516	0.000204253	0.01	0.086239121	0.0015	0.012185748	0.002575758	0.020943391	4.44E-05	0.000218279	0.999955556	0.000218279	0.035	0.177291175
limma_voom	50	100	abundant	10	0.98239011	0.004478263	0.334480548	0.095092946	0.553	0.164701649	0.408701818	0.102573564	0.012838889	0.004794554	0.987161111	0.004794554	0.665519452	0.095092946
limma_voom	50	100	abundant	2	0.988340659	0.001599455	0.241039683	0.332820965	0.0635	0.086922538	0.094615536	0.123928328	0.001383333	0.00162758	0.998616667	0.00162758	0.433960317	0.416874169
limma_voom	50	100	abundant	5	0.984362637	0.003684731	0.338115101	0.107575168	0.41	0.147678858	0.363330489	0.110847165	0.009255556	0.003787438	0.990744444	0.003787438	0.661884899	0.107575168
limma_voom	50	1000	abundant	1	0.86192	0.098419079	0.042442228	0.1556634	0.01365	0.036905114	0.009266556	0.018705518	0.043827778	0.112937623	0.956172222	0.112937623	0.352557772	0.461295796
limma_voom	50	1000	abundant	10	0.733705	0.185363606	0.234669774	0.119995467	0.35465	0.101955146	0.246741139	0.073513185	0.224177778	0.215735425	0.775822222	0.215735425	0.765330226	0.119995467
limma_voom	50	1000	abundant	2	0.84842	0.119273402	0.083334252	0.192576952	0.02605	0.051693895	0.018418612	0.027150695	0.060205556	0.137831354	0.939794444	0.137831354	0.506665748	0.459917369
limma_voom	50	1000	abundant	5	0.81243	0.134811184	0.260809594	0.123471767	0.17345	0.095841145	0.166170745	0.046241346	0.116572222	0.159150288	0.883427778	0.159150288	0.739190406	0.123471767
limma_voom	50	200	abundant	1	0.977994565	0.000953069	0.006428571	0.053677211	0.001	0.008623912	0.001649832	0.013806344	0.000294444	0.001023803	0.999705556	0.001023803	0.118571429	0.3185896
limma_voom	50	200	abundant	10	0.961407609	0.013355188	0.299713884	0.092268876	0.49	0.131954766	0.363892932	0.09524469	0.028116667	0.013851909	0.971883333	0.013851909	0.700286116	0.092268876
limma_voom	50	200	abundant	2	0.977152174	0.003653222	0.125124098	0.27109979	0.01875	0.039923765	0.0298527	0.061407666	0.00155	0.0039207	0.99845	0.0039207	0.379875902	0.447471695
limma_voom	50	200	abundant	5	0.9705	0.007818467	0.343870113	0.106639465	0.33325	0.113119039	0.329478445	0.094268849	0.015338889	0.00838959	0.984661111	0.00838959	0.656129887	0.106639465
limma_voom	50	2000	abundant	1	0.775745455	0.15918943	0.046091953	0.160881098	0.0126	0.044839076	0.007369711	0.020199991	0.054666667	0.204019264	0.945333333	0.204019264	0.183908047	0.364052713
limma_voom	50	2000	abundant	10	0.390081818	0.469917699	0.234369367	0.141618514	0.346625	0.153961864	0.212616303	0.068285463	0.600261111	0.60672894	0.399738889	0.60672894	0.765630633	0.141618514
limma_voom	50	2000	abundant	2	0.717186364	0.243078403	0.142240152	0.259856985	0.033925	0.070268468	0.020766899	0.03229049	0.130977778	0.312015905	0.869022222	0.312015905	0.427759848	0.43693944
limma_voom	50	2000	abundant	5	0.613268182	0.330046493	0.283193434	0.145712421	0.164975	0.127226401	0.140078638	0.039204618	0.287111111	0.430190481	0.712888889	0.430190481	0.716806566	0.145712421
limma_voom	50	300	abundant	1	0.964822581	0.008184303	0.004069052	0.021329459	0.002166667	0.010608247	0.002488591	0.011764883	0.003088889	0.008654188	0.996911111	0.008654188	0.305930948	0.458024356
limma_voom	50	300	abundant	10	0.930177419	0.030933163	0.253820476	0.089512403	0.456	0.101510644	0.314527308	0.084427241	0.054016667	0.032765246	0.945983333	0.032765246	0.746179524	0.089512403
limma_voom	50	300	abundant	2	0.964532258	0.008244495	0.084646258	0.226058055	0.012166667	0.02759229	0.017422904	0.035954023	0.003722222	0.009033408	0.996277778	0.009033408	0.350353742	0.449423374
limma_voom	50	300	abundant	5	0.952462366	0.016486058	0.294197496	0.109934226	0.248666667	0.09211456	0.255238433	0.080589706	0.024077778	0.01808916	0.975922222	0.01808916	0.705802504	0.109934226
limma_voom	50	400	abundant	1	0.953489362	0.011896207	0.008842437	0.054135545	0.001375	0.00672387	0.002137538	0.010347429	0.004194444	0.012463452	0.995805556	0.012463452	0.341157563	0.469063898
limma_voom	50	400	abundant	10	0.907154255	0.043167666	0.256208047	0.087394876	0.467125	0.097312424	0.31934282	0.082122898	0.073288889	0.046226533	0.926711111	0.046226533	0.743791953	0.087394876
limma_voom	50	400	abundant	2	0.952276596	0.013141783	0.090362237	0.217163852	0.014	0.029189211	0.018939354	0.035188246	0.006022222	0.014593935	0.993977778	0.014593935	0.419637763	0.457510575
limma_voom	50	400	abundant	5	0.935925532	0.026648341	0.290797224	0.104417231	0.256	0.086429743	0.25885241	0.073840031	0.033855556	0.029349062	0.966144444	0.029349062	0.709202776	0.104417231
limma_voom	50	500	abundant	1	0.938121053	0.026297455	0.009592575	0.075814378	0.003	0.012481142	0.002652545	0.009998146	0.009927778	0.028287797	0.990072222	0.028287797	0.400407425	0.487326665
limma_voom	50	500	abundant	10	0.874152632	0.061061815	0.243548593	0.089700018	0.4798	0.084472707	0.309863681	0.080425672	0.103938889	0.06613259	0.896061111	0.06613259	0.756451407	0.089700018
limma_voom	50	500	abundant	2	0.934857895	0.028091317	0.092744893	0.199222558	0.0231	0.039853879	0.026410407	0.039224508	0.014488889	0.031390988	0.985511111	0.031390988	0.542255107	0.452311103
limma_voom	50	500	abundant	5	0.908789474	0.033265172	0.24917859	0.080798004	0.2791	0.085684885	0.248893453	0.055722875	0.056227778	0.037906127	0.943772222	0.037906127	0.75082141	0.080798004
limma_voom	50	800	abundant	1	0.897719388	0.063646992	0.038972661	0.164109083	0.0088125	0.02753474	0.006585378	0.015301299	0.023266667	0.071584189	0.976733333	0.071584189	0.386027339	0.476960194
limma_voom	50	800	abundant	10	0.781428571	0.148102636	0.233316568	0.121835332	0.34975	0.106479467	0.242420753	0.073477876	0.1802	0.169195656	0.8198	0.169195656	0.766683432	0.121835332
limma_voom	50	800	abundant	2	0.884765306	0.079974736	0.095296412	0.194311981	0.026	0.050784672	0.022221802	0.032118498	0.0389	0.091072563	0.9611	0.091072563	0.494703588	0.449818839
limma_voom	50	800	abundant	5	0.845658163	0.111137544	0.263551487	0.136581584	0.1775625	0.094029504	0.170612276	0.05367687	0.094955556	0.128042371	0.905044444	0.128042371	0.736448513	0.136581584
