name	Sample	OTU	type	effect	mean_Precision	mean_TPR
LEfSe	20	1000	rare	10	0	0
LEfSe	20	1000	rare	2	0	0
LEfSe	20	1000	rare	5	0	0
LEfSe	200	1000	rare	1	0.000176274	5.46E-05
LEfSe	200	1000	rare	10	0.125996615	0.00745
LEfSe	200	1000	rare	2	0	0
LEfSe	200	1000	rare	5	0.03690157	0.002
LEfSe	300	1000	rare	1	0.000481	5.29E-05
LEfSe	300	1000	rare	10	0.226843117	0.0617
LEfSe	300	1000	rare	2	0	0
LEfSe	300	1000	rare	5	0.139996412	0.00815
LEfSe	50	1000	rare	1	0	0
LEfSe	50	1000	rare	10	0	0
LEfSe	50	1000	rare	2	0	0
LEfSe	50	1000	rare	5	0	0
LEfSe	500	1000	rare	1	0.001435407	0.000157895
LEfSe	500	1000	rare	10	0.241398179	0.156
LEfSe	500	1000	rare	2	0.027673453	0.001105528
LEfSe	500	1000	rare	5	0.222255158	0.06165
LEfSe	100	200	rare	1	0	0
LEfSe	100	200	rare	10	0.22433153	0.05225
LEfSe	100	200	rare	2	0.019458545	0.001522843
LEfSe	100	200	rare	5	0.101196429	0.011
LEfSe	20	200	rare	1	0	0
LEfSe	20	200	rare	10	0	0
LEfSe	20	200	rare	2	0	0
LEfSe	20	200	rare	5	0	0
LEfSe	200	200	rare	1	0.001030928	0.000257732
LEfSe	200	200	rare	10	0.26306905	0.14025
LEfSe	200	200	rare	2	0.035	0.00225
LEfSe	200	200	rare	5	0.248174423	0.05725
LEfSe	300	200	rare	1	0	0
LEfSe	300	200	rare	10	0.263800813	0.18975
LEfSe	300	200	rare	2	0.07	0.0045
LEfSe	300	200	rare	5	0.244722264	0.10225
LEfSe	50	200	rare	1	0.006133672	0.000761421
LEfSe	50	200	rare	10	0.044916667	0.00375
LEfSe	50	200	rare	2	0.000631313	0.000252525
LEfSe	50	200	rare	5	0.02	0.00125
LEfSe	500	200	rare	1	0	0
LEfSe	500	200	rare	10	0	0
LEfSe	500	200	rare	2	0	0
LEfSe	500	200	rare	5	0	0
LEfSe	100	2000	rare	1	0	0
LEfSe	100	2000	rare	10	0	0
LEfSe	100	2000	rare	2	0	0
LEfSe	100	2000	rare	5	0	0
LEfSe	20	2000	rare	1	0	0
LEfSe	20	2000	rare	10	0	0
LEfSe	20	2000	rare	2	0	0
LEfSe	20	2000	rare	5	0	0
LEfSe	200	2000	rare	1	0	0
LEfSe	200	2000	rare	10	0.024010417	0.000375
LEfSe	200	2000	rare	2	0	0
LEfSe	200	2000	rare	5	0	0
LEfSe	300	2000	rare	1	0	0
LEfSe	300	2000	rare	10	0.163540975	0.012475
LEfSe	300	2000	rare	2	0.005181347	2.59E-05
LEfSe	300	2000	rare	5	0.042121545	0.00115
LEfSe	50	2000	rare	1	0	0
LEfSe	50	2000	rare	10	0	0
LEfSe	50	2000	rare	2	0	0
LEfSe	50	2000	rare	5	0	0
LEfSe	500	2000	rare	1	0	0
LEfSe	500	2000	rare	10	0.196857183	0.07405
LEfSe	500	2000	rare	2	0.021105528	0.00040201
LEfSe	500	2000	rare	5	0.193577141	0.024375
LEfSe	100	300	rare	1	0.001709402	0.00017094
LEfSe	100	300	rare	10	0.143700397	0.0115
LEfSe	100	300	rare	2	0	0
LEfSe	100	300	rare	5	0.038333333	0.002
LEfSe	20	300	rare	1	0	0
LEfSe	20	300	rare	10	0	0
LEfSe	20	300	rare	2	0	0
LEfSe	20	300	rare	5	0	0
LEfSe	200	300	rare	1	0.007614213	0.000338409
LEfSe	200	300	rare	10	0.280632921	0.111833333
LEfSe	200	300	rare	2	0.010050251	0.001005025
LEfSe	200	300	rare	5	0.215833264	0.027833333
LEfSe	300	300	rare	1	0.00676819	0.000338409
LEfSe	300	300	rare	10	0.299019248	0.2025
LEfSe	300	300	rare	2	0.029066903	0.00201005
LEfSe	300	300	rare	5	0.260532666	0.073333333
LEfSe	50	300	rare	1	0.001202749	0.000515464
LEfSe	50	300	rare	10	0	0
LEfSe	50	300	rare	2	0.001104566	0.000343643
LEfSe	50	300	rare	5	0.000833333	0.000166667
LEfSe	500	300	rare	1	0.015119716	0.001172529
LEfSe	500	300	rare	10	0.291588488	0.266833333
LEfSe	500	300	rare	2	0.087083333	0.005666667
LEfSe	500	300	rare	5	0.2899553	0.171333333
LEfSe	100	400	rare	1	0.001801802	0.000135135
LEfSe	100	400	rare	10	0.140092033	0.012125
LEfSe	100	400	rare	2	0.001058201	0.00026455
LEfSe	100	400	rare	5	0.048815506	0.00201005
LEfSe	20	400	rare	1	0	0
LEfSe	20	400	rare	10	0	0
LEfSe	20	400	rare	2	0	0
LEfSe	20	400	rare	5	0	0
LEfSe	200	400	rare	1	0	0
LEfSe	200	400	rare	10	0.311875067	0.148125
LEfSe	200	400	rare	2	0.004725086	0.000386598
LEfSe	200	400	rare	5	0.244157748	0.031125
LEfSe	300	400	rare	1	0	0
LEfSe	300	400	rare	10	0.307836287	0.224375
LEfSe	300	400	rare	2	0.043217893	0.002272727
LEfSe	300	400	rare	5	0.28726618	0.095625
LEfSe	50	400	rare	1	0	0
LEfSe	50	400	rare	10	0.0125	0.000375
LEfSe	50	400	rare	2	0.000780945	0.000253807
LEfSe	50	400	rare	5	0	0
LEfSe	500	400	rare	1	0.00625	0.00025
LEfSe	500	400	rare	10	0.300298039	0.286625
LEfSe	500	400	rare	2	0.110308081	0.008
LEfSe	500	400	rare	5	0.296180244	0.181875
LEfSe	100	500	rare	1	0	0
LEfSe	100	500	rare	10	0.191091977	0.0144
LEfSe	100	500	rare	2	0.006121964	0.000740741
LEfSe	100	500	rare	5	0.058450065	0.003517588
LEfSe	20	500	rare	1	0	0
LEfSe	20	500	rare	10	0	0
LEfSe	20	500	rare	2	0	0
LEfSe	20	500	rare	5	0	0
LEfSe	200	500	rare	1	0.007216095	0.0009375
LEfSe	200	500	rare	10	0.298753351	0.1436
LEfSe	200	500	rare	2	0.025293132	0.00080402
LEfSe	200	500	rare	5	0.267544054	0.0356
LEfSe	300	500	rare	1	0	0
LEfSe	300	500	rare	10	0.304102783	0.2297
LEfSe	300	500	rare	2	0.061041667	0.0025
LEfSe	300	500	rare	5	0.302012609	0.1027
LEfSe	50	500	rare	1	0	0
LEfSe	50	500	rare	10	0	0
LEfSe	50	500	rare	2	0.001076757	0.000304569
LEfSe	50	500	rare	5	0.000930579	0.000502513
LEfSe	500	500	rare	1	0.001675042	0.000100503
LEfSe	500	500	rare	10	0.296179813	0.2874
LEfSe	500	500	rare	2	0.148864087	0.0073
LEfSe	500	500	rare	5	0.304838456	0.2099
LEfSe	100	800	rare	1	0	0
LEfSe	100	800	rare	10	0.002991146	0.000188442
LEfSe	100	800	rare	2	0	0
LEfSe	100	800	rare	5	0	0
LEfSe	20	800	rare	1	0	0
LEfSe	20	800	rare	10	0	0
LEfSe	20	800	rare	2	0	0
LEfSe	20	800	rare	5	0	0
LEfSe	200	800	rare	1	0	0
LEfSe	200	800	rare	10	0.14590599	0.00875
LEfSe	200	800	rare	2	0	0
LEfSe	200	800	rare	5	0.076416667	0.001625
LEfSe	300	800	rare	1	0.0003688	0.00013369
LEfSe	300	800	rare	10	0.225888457	0.0564375
LEfSe	300	800	rare	2	0.010416667	0.000260417
LEfSe	300	800	rare	5	0.144845843	0.0078125
LEfSe	50	800	rare	1	0	0
LEfSe	50	800	rare	10	0	0
LEfSe	50	800	rare	2	0	0
LEfSe	50	800	rare	5	0	0
LEfSe	500	800	rare	1	0.005829016	0.000129534
LEfSe	500	800	rare	10	0.233069061	0.1433125
LEfSe	500	800	rare	2	0.027019154	0.000502513
LEfSe	500	800	rare	5	0.236751326	0.05775
limma_voom	100	100	rare	1	0	0
limma_voom	100	100	rare	10	0.3082319	0.255
limma_voom	100	100	rare	2	0.08875	0.0125
limma_voom	100	100	rare	5	0.307165446	0.1655
limma_voom	20	100	rare	1	0.000714286	5.00E-04
limma_voom	20	100	rare	10	0.22602381	0.0545
limma_voom	20	100	rare	2	0.0075	0.001
limma_voom	20	100	rare	5	0.094761905	0.0155
limma_voom	200	100	rare	1	0	0
limma_voom	200	100	rare	10	0.305445217	0.2975
limma_voom	200	100	rare	2	0.27896645	0.0665
limma_voom	200	100	rare	5	0.288940032	0.241
limma_voom	300	100	rare	1	0.005	5.00E-04
limma_voom	300	100	rare	10	0.303565177	0.315
limma_voom	300	100	rare	2	0.287886905	0.105
limma_voom	300	100	rare	5	0.302050366	0.2765
limma_voom	50	100	rare	1	0.005	5.00E-04
limma_voom	50	100	rare	10	0.276565837	0.1475
limma_voom	50	100	rare	2	0.023916667	0.004
limma_voom	50	100	rare	5	0.28002381	0.071
limma_voom	500	100	rare	1	0.01	0.0015
limma_voom	500	100	rare	10	0.282485096	0.304
limma_voom	500	100	rare	2	0.299227599	0.17
limma_voom	500	100	rare	5	0.299150908	0.296
limma_voom	100	1000	rare	1	0.033794219	0.0596
limma_voom	100	1000	rare	10	0.106740489	0.078
limma_voom	100	1000	rare	2	0.038067461	0.05835
limma_voom	100	1000	rare	5	0.07643922	0.0621
limma_voom	20	1000	rare	1	0.01936143	0.0516
limma_voom	20	1000	rare	10	0.021791092	0.07225
limma_voom	20	1000	rare	2	0.015093006	0.0565
limma_voom	20	1000	rare	5	0.014407809	0.05855
limma_voom	200	1000	rare	1	0.038679805	0.0447
limma_voom	200	1000	rare	10	0.166237365	0.1553
limma_voom	200	1000	rare	2	0.061588755	0.04705
limma_voom	200	1000	rare	5	0.140419051	0.1292
limma_voom	300	1000	rare	1	0.046400513	0.0546
limma_voom	300	1000	rare	10	0.182708041	0.18725
limma_voom	300	1000	rare	2	0.080339519	0.0621
limma_voom	300	1000	rare	5	0.162112639	0.1298
limma_voom	50	1000	rare	1	0.029366141	0.0635
limma_voom	50	1000	rare	10	0.020885304	0.03895
limma_voom	50	1000	rare	2	0.017691133	0.03615
limma_voom	50	1000	rare	5	0.024668294	0.05325
limma_voom	500	1000	rare	1	0.051463255	0.058
limma_voom	500	1000	rare	10	0.195592617	0.25765
limma_voom	500	1000	rare	2	0.100960301	0.07025
limma_voom	500	1000	rare	5	0.183988599	0.1875
limma_voom	100	200	rare	1	0.01491453	0.00325
limma_voom	100	200	rare	10	0.247068366	0.16
limma_voom	100	200	rare	2	0.058984645	0.01525
limma_voom	100	200	rare	5	0.2189578	0.07
limma_voom	20	200	rare	1	0.010416667	0.00225
limma_voom	20	200	rare	10	0.038648183	0.01075
limma_voom	20	200	rare	2	0.004958333	0.002
limma_voom	20	200	rare	5	0.010008117	0.003
limma_voom	200	200	rare	1	0.021546756	0.00275
limma_voom	200	200	rare	10	0.254078759	0.24575
limma_voom	200	200	rare	2	0.128771523	0.0285
limma_voom	200	200	rare	5	0.264782387	0.181
limma_voom	300	200	rare	1	0.009166667	0.00175
limma_voom	300	200	rare	10	0.252948489	0.265
limma_voom	300	200	rare	2	0.156915228	0.0415
limma_voom	300	200	rare	5	0.235671588	0.21025
limma_voom	50	200	rare	1	0.011797138	0.0035
limma_voom	50	200	rare	10	0.15310725	0.042
limma_voom	50	200	rare	2	0.00983171	0.00475
limma_voom	50	200	rare	5	0.089175235	0.02
limma_voom	500	200	rare	1	0	0
limma_voom	500	200	rare	10	0	0
limma_voom	500	200	rare	2	0	0
limma_voom	500	200	rare	5	0	0
limma_voom	100	2000	rare	1	0.02202074	0.0551
limma_voom	100	2000	rare	10	0.060421989	0.089875
limma_voom	100	2000	rare	2	0.025748036	0.062575
limma_voom	100	2000	rare	5	0.040407648	0.066625
limma_voom	20	2000	rare	1	0.01318996	0.065525
limma_voom	20	2000	rare	10	0.010690053	0.061225
limma_voom	20	2000	rare	2	0.012603976	0.07655
limma_voom	20	2000	rare	5	0.006352377	0.035725
limma_voom	200	2000	rare	1	0.02943249	0.0477
limma_voom	200	2000	rare	10	0.136722758	0.117975
limma_voom	200	2000	rare	2	0.038393707	0.046175
limma_voom	200	2000	rare	5	0.071035221	0.0498
limma_voom	300	2000	rare	1	0.030902193	0.061925
limma_voom	300	2000	rare	10	0.14769774	0.118225
limma_voom	300	2000	rare	2	0.048618567	0.05445
limma_voom	300	2000	rare	5	0.099711542	0.102025
limma_voom	50	2000	rare	1	0.014665033	0.054075
limma_voom	50	2000	rare	10	0.028742833	0.09735
limma_voom	50	2000	rare	2	0.021387191	0.08065
limma_voom	50	2000	rare	5	0.01879097	0.062625
limma_voom	500	2000	rare	1	0.037643942	0.052825
limma_voom	500	2000	rare	10	0.162031817	0.17495
limma_voom	500	2000	rare	2	0.077319422	0.060975
limma_voom	500	2000	rare	5	0.146835989	0.103625
limma_voom	100	300	rare	1	0.040123784	0.0165
limma_voom	100	300	rare	10	0.242631948	0.152
limma_voom	100	300	rare	2	0.098492857	0.026333333
limma_voom	100	300	rare	5	0.182407302	0.082
limma_voom	20	300	rare	1	0.011197603	0.015333333
limma_voom	20	300	rare	10	0.018863059	0.012333333
limma_voom	20	300	rare	2	0.015802853	0.014666667
limma_voom	20	300	rare	5	0.022477209	0.015833333
limma_voom	200	300	rare	1	0.052280184	0.015333333
limma_voom	200	300	rare	10	0.262575289	0.2625
limma_voom	200	300	rare	2	0.12885494	0.039
limma_voom	200	300	rare	5	0.269280813	0.187
limma_voom	300	300	rare	1	0.064665392	0.0125
limma_voom	300	300	rare	10	0.274544229	0.309166667
limma_voom	300	300	rare	2	0.16187323	0.053833333
limma_voom	300	300	rare	5	0.262250861	0.239666667
limma_voom	50	300	rare	1	0.029495367	0.013
limma_voom	50	300	rare	10	0.10902559	0.046
limma_voom	50	300	rare	2	0.026906061	0.0115
limma_voom	50	300	rare	5	0.076290928	0.025166667
limma_voom	500	300	rare	1	0.064297078	0.017166667
limma_voom	500	300	rare	10	0.276286626	0.324
limma_voom	500	300	rare	2	0.229254248	0.100333333
limma_voom	500	300	rare	5	0.271295596	0.305
limma_voom	100	400	rare	1	0.056258055	0.022375
limma_voom	100	400	rare	10	0.239322195	0.152875
limma_voom	100	400	rare	2	0.076460723	0.03025
limma_voom	100	400	rare	5	0.222229352	0.087125
limma_voom	20	400	rare	1	0.019696357	0.026875
limma_voom	20	400	rare	10	0.029897302	0.017875
limma_voom	20	400	rare	2	0.020879136	0.01175
limma_voom	20	400	rare	5	0.01863165	0.012875
limma_voom	200	400	rare	1	0.060356502	0.019125
limma_voom	200	400	rare	10	0.270678293	0.28
limma_voom	200	400	rare	2	0.132911044	0.039375
limma_voom	200	400	rare	5	0.256002468	0.185875
limma_voom	300	400	rare	1	0.061442197	0.012375
limma_voom	300	400	rare	10	0.272986161	0.321
limma_voom	300	400	rare	2	0.195780756	0.0755
limma_voom	300	400	rare	5	0.26886958	0.259875
limma_voom	50	400	rare	1	0.029095537	0.018
limma_voom	50	400	rare	10	0.123211666	0.069375
limma_voom	50	400	rare	2	0.035583027	0.018
limma_voom	50	400	rare	5	0.064682934	0.033125
limma_voom	500	400	rare	1	0.056607921	0.015625
limma_voom	500	400	rare	10	0.272697758	0.33275
limma_voom	500	400	rare	2	0.233030204	0.100375
limma_voom	500	400	rare	5	0.274472891	0.309125
limma_voom	100	500	rare	1	0.074180375	0.0359
limma_voom	100	500	rare	10	0.230405649	0.1497
limma_voom	100	500	rare	2	0.09161889	0.0315
limma_voom	100	500	rare	5	0.207471606	0.0954
limma_voom	20	500	rare	1	0.016667122	0.0211
limma_voom	20	500	rare	10	0.021128898	0.0129
limma_voom	20	500	rare	2	0.023995369	0.018
limma_voom	20	500	rare	5	0.009328518	0.012
limma_voom	200	500	rare	1	0.057611602	0.0196
limma_voom	200	500	rare	10	0.27187653	0.282
limma_voom	200	500	rare	2	0.137866932	0.0438
limma_voom	200	500	rare	5	0.257171878	0.1994
limma_voom	300	500	rare	1	0.067508324	0.025
limma_voom	300	500	rare	10	0.272127346	0.327
limma_voom	300	500	rare	2	0.187494861	0.0694
limma_voom	300	500	rare	5	0.276495463	0.2687
limma_voom	50	500	rare	1	0.027467766	0.0177
limma_voom	50	500	rare	10	0.111224925	0.0582
limma_voom	50	500	rare	2	0.042308214	0.0239
limma_voom	50	500	rare	5	0.09516835	0.0496
limma_voom	500	500	rare	1	0.063570348	0.0253
limma_voom	500	500	rare	10	0.274379608	0.3423
limma_voom	500	500	rare	2	0.231639782	0.111
limma_voom	500	500	rare	5	0.274002842	0.3162
limma_voom	100	800	rare	1	0.037982147	0.054375
limma_voom	100	800	rare	10	0.12223638	0.083875
limma_voom	100	800	rare	2	0.046730077	0.05825
limma_voom	100	800	rare	5	0.088709275	0.086
limma_voom	20	800	rare	1	0.009978274	0.0391875
limma_voom	20	800	rare	10	0.020294507	0.052875
limma_voom	20	800	rare	2	0.015540576	0.0583125
limma_voom	20	800	rare	5	0.023035477	0.064875
limma_voom	200	800	rare	1	0.043596525	0.054875
limma_voom	200	800	rare	10	0.170051277	0.1533125
limma_voom	200	800	rare	2	0.067170241	0.0526875
limma_voom	200	800	rare	5	0.160236443	0.0950625
limma_voom	300	800	rare	1	0.052499237	0.0413125
limma_voom	300	800	rare	10	0.185344172	0.19675
limma_voom	300	800	rare	2	0.093613035	0.05125
limma_voom	300	800	rare	5	0.16232857	0.1243125
limma_voom	50	800	rare	1	0.02356907	0.052625
limma_voom	50	800	rare	10	0.03621197	0.0355
limma_voom	50	800	rare	2	0.024462941	0.044625
limma_voom	50	800	rare	5	0.030008129	0.0525625
limma_voom	500	800	rare	1	0.066170578	0.042625
limma_voom	500	800	rare	10	0.197627	0.250875
limma_voom	500	800	rare	2	0.118761122	0.073625
limma_voom	500	800	rare	5	0.1874692	0.198625
LinDA	100	100	rare	1	0.007625	0.002
LinDA	100	100	rare	10	0.305593335	0.2565
LinDA	100	100	rare	2	0.103797619	0.0215
LinDA	100	100	rare	5	0.296488456	0.166
LinDA	20	100	rare	1	0	0
LinDA	20	100	rare	10	0.162704545	0.032
LinDA	20	100	rare	2	0.0125	0.002
LinDA	20	100	rare	5	0.080242424	0.0125
LinDA	200	100	rare	1	0.003720238	0.0025
LinDA	200	100	rare	10	0.301818597	0.3
LinDA	200	100	rare	2	0.267998106	0.0845
LinDA	200	100	rare	5	0.284695285	0.25
LinDA	300	100	rare	1	0.008928571	0.002
LinDA	300	100	rare	10	0.3013785	0.317
LinDA	300	100	rare	2	0.285979625	0.1185
LinDA	300	100	rare	5	0.295845599	0.276
LinDA	50	100	rare	1	0.004551282	0.0015
LinDA	50	100	rare	10	0.280244644	0.1445
LinDA	50	100	rare	2	0.021055556	0.0055
LinDA	50	100	rare	5	0.299190476	0.077
LinDA	500	100	rare	1	0.006625	0.0015
LinDA	500	100	rare	10	0.28385427	0.3075
LinDA	500	100	rare	2	0.291823818	0.177
LinDA	500	100	rare	5	0.296593309	0.296
LinDA	100	1000	rare	1	0	0
LinDA	100	1000	rare	10	0	0
LinDA	100	1000	rare	2	0	0
LinDA	100	1000	rare	5	0	0
LinDA	20	1000	rare	1	0	0
LinDA	20	1000	rare	10	0	0
LinDA	20	1000	rare	2	0	0
LinDA	20	1000	rare	5	0	0
LinDA	200	1000	rare	1	0	0
LinDA	200	1000	rare	10	0.095391185	0.00475
LinDA	200	1000	rare	2	0	0
LinDA	200	1000	rare	5	0.033839286	7.00E-04
LinDA	300	1000	rare	1	0	0
LinDA	300	1000	rare	10	0.22273689	0.0609
LinDA	300	1000	rare	2	0	0
LinDA	300	1000	rare	5	0.160800412	0.0103
LinDA	50	1000	rare	1	0	0
LinDA	50	1000	rare	10	0	0
LinDA	50	1000	rare	2	0	0
LinDA	50	1000	rare	5	0	0
LinDA	500	1000	rare	1	0	0
LinDA	500	1000	rare	10	0.236996002	0.11715
LinDA	500	1000	rare	2	0.022159091	0.00045
LinDA	500	1000	rare	5	0.215874455	0.05555
LinDA	100	200	rare	1	0.000384615	0.00025
LinDA	100	200	rare	10	0.253044784	0.10175
LinDA	100	200	rare	2	0.02375	0.0015
LinDA	100	200	rare	5	0.19152381	0.033
LinDA	20	200	rare	1	0	0
LinDA	20	200	rare	10	0.001666667	0.00025
LinDA	20	200	rare	2	0	0
LinDA	20	200	rare	5	0.002291667	5.00E-04
LinDA	200	200	rare	1	0.002884615	5.00E-04
LinDA	200	200	rare	10	0.260461685	0.21225
LinDA	200	200	rare	2	0.085109756	0.00925
LinDA	200	200	rare	5	0.28355736	0.14225
LinDA	300	200	rare	1	0.005	0.00025
LinDA	300	200	rare	10	0.259246737	0.24325
LinDA	300	200	rare	2	0.134967643	0.016
LinDA	300	200	rare	5	0.238504327	0.1785
LinDA	50	200	rare	1	0.005	0.00025
LinDA	50	200	rare	10	0.097940476	0.0095
LinDA	50	200	rare	2	0.001666667	0.00025
LinDA	50	200	rare	5	0.025	0.00125
LinDA	500	200	rare	1	0	0
LinDA	500	200	rare	10	0	0
LinDA	500	200	rare	2	0	0
LinDA	500	200	rare	5	0	0
LinDA	100	2000	rare	1	0	0
LinDA	100	2000	rare	10	0	0
LinDA	100	2000	rare	2	0	0
LinDA	100	2000	rare	5	0	0
LinDA	20	2000	rare	1	0	0
LinDA	20	2000	rare	10	0	0
LinDA	20	2000	rare	2	0	0
LinDA	20	2000	rare	5	0	0
LinDA	200	2000	rare	1	0	0
LinDA	200	2000	rare	10	0.02	1.00E-04
LinDA	200	2000	rare	2	0	0
LinDA	200	2000	rare	5	0	0
LinDA	300	2000	rare	1	0	0
LinDA	300	2000	rare	10	0.153314704	0.0082
LinDA	300	2000	rare	2	0	0
LinDA	300	2000	rare	5	0.039238095	0.000475
LinDA	50	2000	rare	1	0	0
LinDA	50	2000	rare	10	0	0
LinDA	50	2000	rare	2	0	0
LinDA	50	2000	rare	5	0	0
LinDA	500	2000	rare	1	0	0
LinDA	500	2000	rare	10	0.177684617	0.035325
LinDA	500	2000	rare	2	0.012916667	1.00E-04
LinDA	500	2000	rare	5	0.172709817	0.0126
LinDA	100	300	rare	1	0	0
LinDA	100	300	rare	10	0.173866925	0.022166667
LinDA	100	300	rare	2	0.001666667	0.000166667
LinDA	100	300	rare	5	0.043537879	0.002666667
LinDA	20	300	rare	1	0	0
LinDA	20	300	rare	10	0	0
LinDA	20	300	rare	2	0	0
LinDA	20	300	rare	5	0	0
LinDA	200	300	rare	1	0.006	0.000333333
LinDA	200	300	rare	10	0.275625133	0.186333333
LinDA	200	300	rare	2	0.0145	0.001166667
LinDA	200	300	rare	5	0.278673873	0.0795
LinDA	300	300	rare	1	0.003333333	0.000333333
LinDA	300	300	rare	10	0.294106182	0.270333333
LinDA	300	300	rare	2	0.056639652	0.006
LinDA	300	300	rare	5	0.279550346	0.159
LinDA	50	300	rare	1	0	0
LinDA	50	300	rare	10	0	0
LinDA	50	300	rare	2	0	0
LinDA	50	300	rare	5	0	0
LinDA	500	300	rare	1	0.011954545	0.000833333
LinDA	500	300	rare	10	0.29110525	0.294666667
LinDA	500	300	rare	2	0.169348402	0.016666667
LinDA	500	300	rare	5	0.288754457	0.248
LinDA	100	400	rare	1	0.00125	0.000125
LinDA	100	400	rare	10	0.187296669	0.021
LinDA	100	400	rare	2	0	0
LinDA	100	400	rare	5	0.072678571	0.002875
LinDA	20	400	rare	1	0	0
LinDA	20	400	rare	10	0	0
LinDA	20	400	rare	2	0	0
LinDA	20	400	rare	5	0	0
LinDA	200	400	rare	1	0.003333333	0.00025
LinDA	200	400	rare	10	0.306745425	0.214375
LinDA	200	400	rare	2	0.01	0.00025
LinDA	200	400	rare	5	0.27423753	0.082375
LinDA	300	400	rare	1	0.00375	0.00025
LinDA	300	400	rare	10	0.300018536	0.27275
LinDA	300	400	rare	2	0.054464286	0.00275
LinDA	300	400	rare	5	0.289446043	0.178625
LinDA	50	400	rare	1	0	0
LinDA	50	400	rare	10	0.011666667	0.000375
LinDA	50	400	rare	2	0	0
LinDA	50	400	rare	5	0	0
LinDA	500	400	rare	1	0.005384615	0.000375
LinDA	500	400	rare	10	0.300722349	0.305875
LinDA	500	400	rare	2	0.207330159	0.021125
LinDA	500	400	rare	5	0.296877098	0.255625
LinDA	100	500	rare	1	0	0
LinDA	100	500	rare	10	0.152817056	0.0143
LinDA	100	500	rare	2	0.000738095	3.00E-04
LinDA	100	500	rare	5	0.057587302	0.003
LinDA	20	500	rare	1	0	0
LinDA	20	500	rare	10	0	0
LinDA	20	500	rare	2	0	0
LinDA	20	500	rare	5	0	0
LinDA	200	500	rare	1	0	0
LinDA	200	500	rare	10	0.297446446	0.1982
LinDA	200	500	rare	2	0.0275	0.0011
LinDA	200	500	rare	5	0.280342483	0.073
LinDA	300	500	rare	1	0	0
LinDA	300	500	rare	10	0.303500647	0.2731
LinDA	300	500	rare	2	0.060015873	0.0027
LinDA	300	500	rare	5	0.304953836	0.1768
LinDA	50	500	rare	1	0	0
LinDA	50	500	rare	10	0	0
LinDA	50	500	rare	2	0	0
LinDA	50	500	rare	5	0	0
LinDA	500	500	rare	1	0.002651515	2.00E-04
LinDA	500	500	rare	10	0.298624276	0.3028
LinDA	500	500	rare	2	0.196603327	0.0159
LinDA	500	500	rare	5	0.303865929	0.2619
LinDA	100	800	rare	1	0	0
LinDA	100	800	rare	10	0.0025	6.25E-05
LinDA	100	800	rare	2	0	0
LinDA	100	800	rare	5	0	0
LinDA	20	800	rare	1	0	0
LinDA	20	800	rare	10	0	0
LinDA	20	800	rare	2	0	0
LinDA	20	800	rare	5	0	0
LinDA	200	800	rare	1	0	0
LinDA	200	800	rare	10	0.123290244	0.0069375
LinDA	200	800	rare	2	0	0
LinDA	200	800	rare	5	0.063630952	0.001
LinDA	300	800	rare	1	0	0
LinDA	300	800	rare	10	0.214091795	0.061125
LinDA	300	800	rare	2	0.006666667	0.000125
LinDA	300	800	rare	5	0.165660364	0.011875
LinDA	50	800	rare	1	0	0
LinDA	50	800	rare	10	0	0
LinDA	50	800	rare	2	0	0
LinDA	50	800	rare	5	0	0
LinDA	500	800	rare	1	0	0
LinDA	500	800	rare	10	0.226100472	0.1159375
LinDA	500	800	rare	2	0.036851852	0.0006875
LinDA	500	800	rare	5	0.237117131	0.0616875
MaAsLin2	100	100	rare	1	0.0025	5.00E-04
MaAsLin2	100	100	rare	10	0.301867716	0.24
MaAsLin2	100	100	rare	2	0.08375	0.011
MaAsLin2	100	100	rare	5	0.301224206	0.161
MaAsLin2	20	100	rare	1	0	0
MaAsLin2	20	100	rare	10	0.137916667	0.0235
MaAsLin2	20	100	rare	2	0.005	5.00E-04
MaAsLin2	20	100	rare	5	0.048576214	0.006030151
MaAsLin2	200	100	rare	1	0	0
MaAsLin2	200	100	rare	10	0.299862824	0.288
MaAsLin2	200	100	rare	2	0.273325397	0.074
MaAsLin2	200	100	rare	5	0.28685171	0.233
MaAsLin2	300	100	rare	1	0.005	5.00E-04
MaAsLin2	300	100	rare	10	0.303507864	0.314
MaAsLin2	300	100	rare	2	0.287304113	0.102
MaAsLin2	300	100	rare	5	0.302808866	0.2715
MaAsLin2	50	100	rare	1	0.005	5.00E-04
MaAsLin2	50	100	rare	10	0.274573413	0.1295
MaAsLin2	50	100	rare	2	0.0225	0.0025
MaAsLin2	50	100	rare	5	0.321531746	0.0705
MaAsLin2	500	100	rare	1	0.001256281	0.000502513
MaAsLin2	500	100	rare	10	0.275415832	0.303
MaAsLin2	500	100	rare	2	0.297710498	0.1635
MaAsLin2	500	100	rare	5	0.300326659	0.2925
MaAsLin2	100	1000	rare	1	0	0
MaAsLin2	100	1000	rare	10	0	0
MaAsLin2	100	1000	rare	2	0	0
MaAsLin2	100	1000	rare	5	0	0
MaAsLin2	20	1000	rare	1	0	0
MaAsLin2	20	1000	rare	10	0	0
MaAsLin2	20	1000	rare	2	0	0
MaAsLin2	20	1000	rare	5	0	0
MaAsLin2	200	1000	rare	1	0	0
MaAsLin2	200	1000	rare	10	0.071303627	0.0029
MaAsLin2	200	1000	rare	2	0	0
MaAsLin2	200	1000	rare	5	0.0225	5.00E-04
