name	Sample	OTU	type	effect	mean_TPR	mean_FPR
fastANCOM	50	400	rare	10	0	0
fastANCOM	50	400	rare	2	0	1.11E-05
fastANCOM	50	400	rare	5	0	1.11E-05
fastANCOM	500	400	rare	1	0	5.56E-06
fastANCOM	500	400	rare	10	0.174125	0.0192
fastANCOM	500	400	rare	2	0.000875	0.000111111
fastANCOM	500	400	rare	5	0.05275	0.006666667
fastANCOM	100	500	rare	1	0	1.11E-05
fastANCOM	100	500	rare	10	3.00E-04	0.000133333
fastANCOM	100	500	rare	2	1.00E-04	0.000122222
fastANCOM	100	500	rare	5	3.00E-04	7.22E-05
fastANCOM	20	500	rare	1	0	5.56E-06
fastANCOM	20	500	rare	10	0	1.67E-05
fastANCOM	20	500	rare	2	0	1.11E-05
fastANCOM	20	500	rare	5	0	1.11E-05
fastANCOM	200	500	rare	1	0	1.67E-05
fastANCOM	200	500	rare	10	0.0118	0.001627778
fastANCOM	200	500	rare	2	0	2.22E-05
fastANCOM	200	500	rare	5	0.0025	0.000472222
fastANCOM	300	500	rare	1	0	5.56E-06
fastANCOM	300	500	rare	10	0.0467	0.006488889
fastANCOM	300	500	rare	2	1.00E-04	3.89E-05
fastANCOM	300	500	rare	5	0.0079	0.001466667
fastANCOM	50	500	rare	1	0	5.56E-06
fastANCOM	50	500	rare	10	0	5.56E-06
fastANCOM	50	500	rare	2	0	0
fastANCOM	50	500	rare	5	0	2.78E-05
fastANCOM	500	500	rare	1	0	1.11E-05
fastANCOM	500	500	rare	10	0.1464	0.020222222
fastANCOM	500	500	rare	2	4.00E-04	0.000211111
fastANCOM	500	500	rare	5	0.0392	0.005877778
fastANCOM	100	800	rare	1	0	5.56E-06
fastANCOM	100	800	rare	10	0	2.22E-05
fastANCOM	100	800	rare	2	0	0
fastANCOM	100	800	rare	5	0	1.11E-05
fastANCOM	20	800	rare	1	0	5.56E-06
fastANCOM	20	800	rare	10	0	0
fastANCOM	20	800	rare	2	0	0
fastANCOM	20	800	rare	5	0	0
fastANCOM	200	800	rare	1	0	1.11E-05
fastANCOM	200	800	rare	10	0.0003125	0.000105556
fastANCOM	200	800	rare	2	0	0
fastANCOM	200	800	rare	5	6.25E-05	0
fastANCOM	300	800	rare	1	0	5.56E-06
fastANCOM	300	800	rare	10	0.00125	0.000572222
fastANCOM	300	800	rare	2	0	1.11E-05
fastANCOM	300	800	rare	5	0.0005625	0.000288889
fastANCOM	50	800	rare	1	0	0
fastANCOM	50	800	rare	10	0	5.56E-06
fastANCOM	50	800	rare	2	0	5.56E-06
fastANCOM	50	800	rare	5	0	5.56E-06
fastANCOM	500	800	rare	1	0	0
fastANCOM	500	800	rare	10	0.0090625	0.003388889
fastANCOM	500	800	rare	2	0.000125	8.33E-05
fastANCOM	500	800	rare	5	0.0024375	0.001155556
LEfSe	100	100	rare	1	0.000507614	0.000107163
LEfSe	100	100	rare	10	0.202	0.005433333
LEfSe	100	100	rare	2	0.0075	0.000277778
LEfSe	100	100	rare	5	0.1175	0.003166667
LEfSe	20	100	rare	1	0	1.13E-05
LEfSe	20	100	rare	10	0.005527638	0.000161921
LEfSe	20	100	rare	2	0.000510204	4.54E-05
LEfSe	20	100	rare	5	0	7.82E-05
LEfSe	200	100	rare	1	0.000502513	1.68E-05
LEfSe	200	100	rare	10	0.2595	0.006988889
LEfSe	200	100	rare	2	0.061	0.001183333
LEfSe	200	100	rare	5	0.1875	0.005355556
LEfSe	300	100	rare	1	0.001005025	3.35E-05
LEfSe	300	100	rare	10	0.293	0.007872222
LEfSe	300	100	rare	2	0.081	0.002205556
LEfSe	300	100	rare	5	0.235	0.006
LEfSe	50	100	rare	1	0	4.44E-05
LEfSe	50	100	rare	10	0.0905	0.002622222
LEfSe	50	100	rare	2	0.0015	0.000122222
LEfSe	50	100	rare	5	0.044	0.000988889
LEfSe	500	100	rare	1	0	4.49E-05
LEfSe	500	100	rare	10	0.291	0.009744444
LEfSe	500	100	rare	2	0.128	0.003405556
LEfSe	500	100	rare	5	0.2615	0.007105556
LEfSe	100	1000	rare	1	0	1.14E-05
LEfSe	100	1000	rare	10	0	4.44E-05
LEfSe	100	1000	rare	2	0	0
LEfSe	100	1000	rare	5	0	5.64E-06
LEfSe	20	1000	rare	1	0	0
LEfSe	20	1000	rare	10	0	0
LEfSe	20	1000	rare	2	0	0
LEfSe	20	1000	rare	5	0	0
LEfSe	200	1000	rare	1	5.46E-05	0.000212508
LEfSe	200	1000	rare	10	0.00745	0.003866667
LEfSe	200	1000	rare	2	0	5.21E-05
LEfSe	200	1000	rare	5	0.002	0.000761111
LEfSe	300	1000	rare	1	5.29E-05	0.00010582
LEfSe	300	1000	rare	10	0.0617	0.023416667
LEfSe	300	1000	rare	2	0	7.37E-05
LEfSe	300	1000	rare	5	0.00815	0.003883333
LEfSe	50	1000	rare	1	0	0
LEfSe	50	1000	rare	10	0	0
LEfSe	50	1000	rare	2	0	5.56E-06
LEfSe	50	1000	rare	5	0	1.11E-05
LEfSe	500	1000	rare	1	0.000157895	0.000146199
LEfSe	500	1000	rare	10	0.156	0.054577778
LEfSe	500	1000	rare	2	0.001105528	0.000642099
LEfSe	500	1000	rare	5	0.06165	0.023938889
LEfSe	100	200	rare	1	0	5.05E-05
LEfSe	100	200	rare	10	0.05225	0.003172222
LEfSe	100	200	rare	2	0.001522843	4.51E-05
LEfSe	100	200	rare	5	0.011	0.000822222
LEfSe	20	200	rare	1	0	1.68E-05
LEfSe	20	200	rare	10	0	5.56E-06
LEfSe	20	200	rare	2	0	5.61E-06
LEfSe	20	200	rare	5	0	1.12E-05
LEfSe	200	200	rare	1	0.000257732	0.000114548
LEfSe	200	200	rare	10	0.14025	0.008872222
LEfSe	200	200	rare	2	0.00225	0.000177778
LEfSe	200	200	rare	5	0.05725	0.003327778
LEfSe	300	200	rare	1	0	9.02E-05
LEfSe	300	200	rare	10	0.18975	0.011922222
LEfSe	300	200	rare	2	0.0045	0.000355556
LEfSe	300	200	rare	5	0.10225	0.006994444
LEfSe	50	200	rare	1	0.000761421	0.000135364
LEfSe	50	200	rare	10	0.00375	0.000272222
LEfSe	50	200	rare	2	0.000252525	0.000162738
LEfSe	50	200	rare	5	0.00125	6.11E-05
LEfSe	500	200	rare	1	0	5.03E-05
LEfSe	500	200	rare	10	0	0.020883333
LEfSe	500	200	rare	2	0	0.002305556
LEfSe	500	200	rare	5	0	0.0158
LEfSe	100	2000	rare	1	0	5.56E-06
LEfSe	100	2000	rare	10	0	1.11E-05
LEfSe	100	2000	rare	2	0	2.22E-05
LEfSe	100	2000	rare	5	0	8.38E-05
LEfSe	20	2000	rare	1	0	0
LEfSe	20	2000	rare	10	0	0
LEfSe	20	2000	rare	2	0	0
LEfSe	20	2000	rare	5	0	0
LEfSe	200	2000	rare	1	0	0.000177305
LEfSe	200	2000	rare	10	0.000375	0.000544444
LEfSe	200	2000	rare	2	0	4.07E-05
LEfSe	200	2000	rare	5	0	5.03E-05
LEfSe	300	2000	rare	1	0	5.49E-05
LEfSe	300	2000	rare	10	0.012475	0.013677778
LEfSe	300	2000	rare	2	2.59E-05	2.30E-05
LEfSe	300	2000	rare	5	0.00115	0.001388889
LEfSe	50	2000	rare	1	0	0
LEfSe	50	2000	rare	10	0	0
LEfSe	50	2000	rare	2	0	0
LEfSe	50	2000	rare	5	0	0
LEfSe	500	2000	rare	1	0	3.02E-05
LEfSe	500	2000	rare	10	0.07405	0.0669
LEfSe	500	2000	rare	2	0.00040201	0.000346175
LEfSe	500	2000	rare	5	0.024375	0.022505556
LEfSe	100	300	rare	1	0.00017094	3.42E-05
LEfSe	100	300	rare	10	0.0115	0.001255556
LEfSe	100	300	rare	2	0	3.49E-05
LEfSe	100	300	rare	5	0.002	0.00025
LEfSe	20	300	rare	1	0	0
LEfSe	20	300	rare	10	0	0
LEfSe	20	300	rare	2	0	0
LEfSe	20	300	rare	5	0	0
LEfSe	200	300	rare	1	0.000338409	8.46E-05
LEfSe	200	300	rare	10	0.111833333	0.009722222
LEfSe	200	300	rare	2	0.001005025	0.000228922
LEfSe	200	300	rare	5	0.027833333	0.002555556
LEfSe	300	300	rare	1	0.000338409	2.82E-05
LEfSe	300	300	rare	10	0.2025	0.016083333
LEfSe	300	300	rare	2	0.00201005	0.000346175
LEfSe	300	300	rare	5	0.073333333	0.006761111
LEfSe	50	300	rare	1	0.000515464	0.000137457
LEfSe	50	300	rare	10	0	2.22E-05
LEfSe	50	300	rare	2	0.000343643	0.000143184
LEfSe	50	300	rare	5	0.000166667	6.67E-05
LEfSe	500	300	rare	1	0.001172529	0.000184255
LEfSe	500	300	rare	10	0.266833333	0.021661111
LEfSe	500	300	rare	2	0.005666667	0.000644444
LEfSe	500	300	rare	5	0.171333333	0.014172222
LEfSe	100	400	rare	1	0.000135135	0.00012012
LEfSe	100	400	rare	10	0.012125	0.001738889
LEfSe	100	400	rare	2	0.00026455	0.000129336
LEfSe	100	400	rare	5	0.00201005	0.000340592
LEfSe	20	400	rare	1	0	0
LEfSe	20	400	rare	10	0	0
LEfSe	20	400	rare	2	0	0
LEfSe	20	400	rare	5	0	5.56E-06
LEfSe	200	400	rare	1	0	6.91E-05
LEfSe	200	400	rare	10	0.148125	0.014572222
LEfSe	200	400	rare	2	0.000386598	0.000114548
LEfSe	200	400	rare	5	0.031125	0.003833333
LEfSe	300	400	rare	1	0	8.38E-05
LEfSe	300	400	rare	10	0.224375	0.022511111
LEfSe	300	400	rare	2	0.002272727	0.000387205
LEfSe	300	400	rare	5	0.095625	0.010538889
LEfSe	50	400	rare	1	0	1.70E-05
LEfSe	50	400	rare	10	0.000375	3.89E-05
LEfSe	50	400	rare	2	0.000253807	0.000118443
LEfSe	50	400	rare	5	0	3.35E-05
LEfSe	500	400	rare	1	0.00025	1.00E-04
LEfSe	500	400	rare	10	0.286625	0.0298
LEfSe	500	400	rare	2	0.008	0.000922222
LEfSe	500	400	rare	5	0.181875	0.0195
LEfSe	100	500	rare	1	0	7.05E-05
LEfSe	100	500	rare	10	0.0144	0.002055556
LEfSe	100	500	rare	2	0.000740741	0.000570253
LEfSe	100	500	rare	5	0.003517588	0.000569514
LEfSe	20	500	rare	1	0	0
LEfSe	20	500	rare	10	0	0
LEfSe	20	500	rare	2	0	0
LEfSe	20	500	rare	5	0	2.78E-05
LEfSe	200	500	rare	1	0.0009375	0.000358796
LEfSe	200	500	rare	10	0.1436	0.018816667
LEfSe	200	500	rare	2	0.00080402	0.000167504
LEfSe	200	500	rare	5	0.0356	0.005222222
LEfSe	300	500	rare	1	0	5.58E-05
LEfSe	300	500	rare	10	0.2297	0.029311111
LEfSe	300	500	rare	2	0.0025	0.000327778
LEfSe	300	500	rare	5	0.1027	0.013272222
LEfSe	50	500	rare	1	0	1.74E-05
LEfSe	50	500	rare	10	0	2.22E-05
LEfSe	50	500	rare	2	0.000304569	0.000214326
LEfSe	50	500	rare	5	0.000502513	0.000195422
LEfSe	500	500	rare	1	0.000100503	0.000206588
LEfSe	500	500	rare	10	0.2874	0.038194444
LEfSe	500	500	rare	2	0.0073	0.001377778
LEfSe	500	500	rare	5	0.2099	0.026805556
LEfSe	100	800	rare	1	0	2.31E-05
LEfSe	100	800	rare	10	0.000188442	0.00014517
LEfSe	100	800	rare	2	0	5.67E-06
LEfSe	100	800	rare	5	0	5.70E-06
LEfSe	20	800	rare	1	0	0
LEfSe	20	800	rare	10	0	0
LEfSe	20	800	rare	2	0	0
LEfSe	20	800	rare	5	0	0
LEfSe	200	800	rare	1	0	8.87E-05
LEfSe	200	800	rare	10	0.00875	0.003161111
LEfSe	200	800	rare	2	0	2.31E-05
LEfSe	200	800	rare	5	0.001625	0.000477778
LEfSe	300	800	rare	1	0.00013369	0.000249554
LEfSe	300	800	rare	10	0.0564375	0.017294444
LEfSe	300	800	rare	2	0.000260417	0.000127315
LEfSe	300	800	rare	5	0.0078125	0.002872222
LEfSe	50	800	rare	1	0	5.56E-06
LEfSe	50	800	rare	10	0	5.56E-06
LEfSe	50	800	rare	2	0	1.11E-05
LEfSe	50	800	rare	5	0	2.22E-05
LEfSe	500	800	rare	1	0.000129534	9.79E-05
LEfSe	500	800	rare	10	0.1433125	0.041983333
LEfSe	500	800	rare	2	0.000502513	0.000407594
LEfSe	500	800	rare	5	0.05775	0.016638889
limma_voom	100	100	rare	1	0	6.11E-05
limma_voom	100	100	rare	10	0.255	0.006577778
limma_voom	100	100	rare	2	0.0125	0.000483333
limma_voom	100	100	rare	5	0.1655	0.004361111
limma_voom	20	100	rare	1	5.00E-04	0.000133333
limma_voom	20	100	rare	10	0.0545	0.001511111
limma_voom	20	100	rare	2	0.001	6.67E-05
limma_voom	20	100	rare	5	0.0155	0.000488889
limma_voom	200	100	rare	1	0	4.44E-05
limma_voom	200	100	rare	10	0.2975	0.007694444
limma_voom	200	100	rare	2	0.0665	0.001411111
limma_voom	200	100	rare	5	0.241	0.006705556
limma_voom	300	100	rare	1	5.00E-04	8.89E-05
limma_voom	300	100	rare	10	0.315	0.008194444
limma_voom	300	100	rare	2	0.105	0.002961111
limma_voom	300	100	rare	5	0.2765	0.0071
limma_voom	50	100	rare	1	5.00E-04	3.89E-05
limma_voom	50	100	rare	10	0.1475	0.004494444
limma_voom	50	100	rare	2	0.004	0.000261111
limma_voom	50	100	rare	5	0.071	0.001744444
limma_voom	500	100	rare	1	0.0015	4.44E-05
limma_voom	500	100	rare	10	0.304	0.008777778
limma_voom	500	100	rare	2	0.17	0.004455556
limma_voom	500	100	rare	5	0.296	0.007755556
limma_voom	100	1000	rare	1	0.0596	0.045255556
limma_voom	100	1000	rare	10	0.078	0.054111111
limma_voom	100	1000	rare	2	0.05835	0.043277778
limma_voom	100	1000	rare	5	0.0621	0.04735
limma_voom	20	1000	rare	1	0.0516	0.037033333
limma_voom	20	1000	rare	10	0.07225	0.051244444
limma_voom	20	1000	rare	2	0.0565	0.041116667
limma_voom	20	1000	rare	5	0.05855	0.040983333
limma_voom	200	1000	rare	1	0.0447	0.034661111
limma_voom	200	1000	rare	10	0.1553	0.09235
limma_voom	200	1000	rare	2	0.04705	0.0362
limma_voom	200	1000	rare	5	0.1292	0.079116667
limma_voom	300	1000	rare	1	0.0546	0.0426
limma_voom	300	1000	rare	10	0.18725	0.099388889
limma_voom	300	1000	rare	2	0.0621	0.044922222
limma_voom	300	1000	rare	5	0.1298	0.072694444
limma_voom	50	1000	rare	1	0.0635	0.046011111
limma_voom	50	1000	rare	10	0.03895	0.028438889
limma_voom	50	1000	rare	2	0.03615	0.026061111
limma_voom	50	1000	rare	5	0.05325	0.037427778
limma_voom	500	1000	rare	1	0.058	0.044822222
limma_voom	500	1000	rare	10	0.25765	0.125577778
limma_voom	500	1000	rare	2	0.07025	0.04775
limma_voom	500	1000	rare	5	0.1875	0.099577778
limma_voom	100	200	rare	1	0.00325	7.00E-04
limma_voom	100	200	rare	10	0.16	0.011027778
limma_voom	100	200	rare	2	0.01525	0.001561111
limma_voom	100	200	rare	5	0.07	0.005088889
limma_voom	20	200	rare	1	0.00225	0.000338889
limma_voom	20	200	rare	10	0.01075	0.00105
limma_voom	20	200	rare	2	0.002	0.000511111
limma_voom	20	200	rare	5	0.003	0.000533333
limma_voom	200	200	rare	1	0.00275	0.000527778
limma_voom	200	200	rare	10	0.24575	0.016327778
limma_voom	200	200	rare	2	0.0285	0.002727778
limma_voom	200	200	rare	5	0.181	0.011477778
limma_voom	300	200	rare	1	0.00175	0.000461111
limma_voom	300	200	rare	10	0.265	0.0177
limma_voom	300	200	rare	2	0.0415	0.003222222
limma_voom	300	200	rare	5	0.21025	0.015255556
limma_voom	50	200	rare	1	0.0035	0.000583333
limma_voom	50	200	rare	10	0.042	0.00305
limma_voom	50	200	rare	2	0.00475	0.000616667
limma_voom	50	200	rare	5	0.02	0.001527778
limma_voom	500	200	rare	1	0	6.00E-04
limma_voom	500	200	rare	10	0	0.024161111
limma_voom	500	200	rare	2	0	0.008283333
limma_voom	500	200	rare	5	0	0.023083333
limma_voom	100	2000	rare	1	0.0551	0.086405556
limma_voom	100	2000	rare	10	0.089875	0.129866667
limma_voom	100	2000	rare	2	0.062575	0.100122222
limma_voom	100	2000	rare	5	0.066625	0.101377778
limma_voom	20	2000	rare	1	0.065525	0.099677778
limma_voom	20	2000	rare	10	0.061225	0.094027778
limma_voom	20	2000	rare	2	0.07655	0.117983333
limma_voom	20	2000	rare	5	0.035725	0.055383333
limma_voom	200	2000	rare	1	0.0477	0.076011111
limma_voom	200	2000	rare	10	0.117975	0.162338889
limma_voom	200	2000	rare	2	0.046175	0.076383333
limma_voom	200	2000	rare	5	0.0498	0.077288889
limma_voom	300	2000	rare	1	0.061925	0.098161111
limma_voom	300	2000	rare	10	0.118225	0.158205556
limma_voom	300	2000	rare	2	0.05445	0.082427778
limma_voom	300	2000	rare	5	0.102025	0.144133333
limma_voom	50	2000	rare	1	0.054075	0.080816667
limma_voom	50	2000	rare	10	0.09735	0.145705556
limma_voom	50	2000	rare	2	0.08065	0.119994444
limma_voom	50	2000	rare	5	0.062625	0.094644444
limma_voom	500	2000	rare	1	0.052825	0.084277778
limma_voom	500	2000	rare	10	0.17495	0.20835
limma_voom	500	2000	rare	2	0.060975	0.093461111
limma_voom	500	2000	rare	5	0.103625	0.133783333
limma_voom	100	300	rare	1	0.0165	0.003466667
limma_voom	100	300	rare	10	0.152	0.015716667
limma_voom	100	300	rare	2	0.026333333	0.004416667
limma_voom	100	300	rare	5	0.082	0.010422222
limma_voom	20	300	rare	1	0.015333333	0.003433333
limma_voom	20	300	rare	10	0.012333333	0.002088889
limma_voom	20	300	rare	2	0.014666667	0.0027
limma_voom	20	300	rare	5	0.015833333	0.003094444
limma_voom	200	300	rare	1	0.015333333	0.002744444
limma_voom	200	300	rare	10	0.2625	0.0255
limma_voom	200	300	rare	2	0.039	0.005605556
limma_voom	200	300	rare	5	0.187	0.017838889
limma_voom	300	300	rare	1	0.0125	0.002533333
limma_voom	300	300	rare	10	0.309166667	0.027894444
limma_voom	300	300	rare	2	0.053833333	0.006555556
limma_voom	300	300	rare	5	0.239666667	0.023238889
limma_voom	50	300	rare	1	0.013	0.002738889
limma_voom	50	300	rare	10	0.046	0.005622222
limma_voom	50	300	rare	2	0.0115	0.002616667
limma_voom	50	300	rare	5	0.025166667	0.003783333
limma_voom	500	300	rare	1	0.017166667	0.00325
limma_voom	500	300	rare	10	0.324	0.028761111
limma_voom	500	300	rare	2	0.100333333	0.011611111
limma_voom	500	300	rare	5	0.305	0.028594444
limma_voom	100	400	rare	1	0.022375	0.005977778
limma_voom	100	400	rare	10	0.152875	0.021133333
limma_voom	100	400	rare	2	0.03025	0.006177778
limma_voom	100	400	rare	5	0.087125	0.013672222
limma_voom	20	400	rare	1	0.026875	0.006527778
limma_voom	20	400	rare	10	0.017875	0.004372222
limma_voom	20	400	rare	2	0.01175	0.00325
limma_voom	20	400	rare	5	0.012875	0.003627778
limma_voom	200	400	rare	1	0.019125	0.004933333
limma_voom	200	400	rare	10	0.28	0.034538889
limma_voom	200	400	rare	2	0.039375	0.007205556
limma_voom	200	400	rare	5	0.185875	0.025027778
limma_voom	300	400	rare	1	0.012375	0.003483333
limma_voom	300	400	rare	10	0.321	0.039316667
limma_voom	300	400	rare	2	0.0755	0.01175
limma_voom	300	400	rare	5	0.259875	0.032255556
limma_voom	50	400	rare	1	0.018	0.004644444
limma_voom	50	400	rare	10	0.069375	0.010755556
limma_voom	50	400	rare	2	0.018	0.0047
limma_voom	50	400	rare	5	0.033125	0.006722222
limma_voom	500	400	rare	1	0.015625	0.004861111
limma_voom	500	400	rare	10	0.33275	0.041027778
limma_voom	500	400	rare	2	0.100375	0.015522222
limma_voom	500	400	rare	5	0.309125	0.0376
limma_voom	100	500	rare	1	0.0359	0.01245
limma_voom	100	500	rare	10	0.1497	0.026605556
limma_voom	100	500	rare	2	0.0315	0.008583333
limma_voom	100	500	rare	5	0.0954	0.017316667
limma_voom	20	500	rare	1	0.0211	0.006266667
limma_voom	20	500	rare	10	0.0129	0.004094444
limma_voom	20	500	rare	2	0.018	0.005522222
limma_voom	20	500	rare	5	0.012	0.004922222
limma_voom	200	500	rare	1	0.0196	0.006838889
limma_voom	200	500	rare	10	0.282	0.044405556
limma_voom	200	500	rare	2	0.0438	0.010633333
limma_voom	200	500	rare	5	0.1994	0.034372222
limma_voom	300	500	rare	1	0.025	0.008255556
limma_voom	300	500	rare	10	0.327	0.0512
limma_voom	300	500	rare	2	0.0694	0.014216667
limma_voom	300	500	rare	5	0.2687	0.040877778
limma_voom	50	500	rare	1	0.0177	0.006605556
limma_voom	50	500	rare	10	0.0582	0.013116667
limma_voom	50	500	rare	2	0.0239	0.007866667
limma_voom	50	500	rare	5	0.0496	0.010988889
limma_voom	500	500	rare	1	0.0253	0.007761111
limma_voom	500	500	rare	10	0.3423	0.052566667
limma_voom	500	500	rare	2	0.111	0.019588889
limma_voom	500	500	rare	5	0.3162	0.047988889
limma_voom	100	800	rare	1	0.054375	0.03445
limma_voom	100	800	rare	10	0.083875	0.042705556
limma_voom	100	800	rare	2	0.05825	0.033483333
limma_voom	100	800	rare	5	0.086	0.047233333
limma_voom	20	800	rare	1	0.0391875	0.024677778
limma_voom	20	800	rare	10	0.052875	0.030405556
limma_voom	20	800	rare	2	0.0583125	0.033638889
limma_voom	20	800	rare	5	0.064875	0.037744444
limma_voom	200	800	rare	1	0.054875	0.033316667
limma_voom	200	800	rare	10	0.1533125	0.068522222
limma_voom	200	800	rare	2	0.0526875	0.031722222
limma_voom	200	800	rare	5	0.0950625	0.045511111
limma_voom	300	800	rare	1	0.0413125	0.025722222
limma_voom	300	800	rare	10	0.19675	0.082694444
limma_voom	300	800	rare	2	0.05125	0.031338889
limma_voom	300	800	rare	5	0.1243125	0.058294444
limma_voom	50	800	rare	1	0.052625	0.031538889
limma_voom	50	800	rare	10	0.0355	0.021633333
limma_voom	50	800	rare	2	0.044625	0.026044444
limma_voom	50	800	rare	5	0.0525625	0.029566667
limma_voom	500	800	rare	1	0.042625	0.024461111
limma_voom	500	800	rare	10	0.250875	0.095333333
limma_voom	500	800	rare	2	0.073625	0.037205556
limma_voom	500	800	rare	5	0.198625	0.080272222
LinDA	100	100	rare	1	0.002	0.000283333
LinDA	100	100	rare	10	0.2565	0.006783333
LinDA	100	100	rare	2	0.0215	0.000855556
LinDA	100	100	rare	5	0.166	0.004644444
LinDA	20	100	rare	1	0	0.000227778
LinDA	20	100	rare	10	0.032	0.001127778
LinDA	20	100	rare	2	0.002	0.000177778
LinDA	20	100	rare	5	0.0125	0.000472222
LinDA	200	100	rare	1	0.0025	0.000188889
LinDA	200	100	rare	10	0.3	0.007905556
LinDA	200	100	rare	2	0.0845	0.00205
LinDA	200	100	rare	5	0.25	0.007133333
LinDA	300	100	rare	1	0.002	0.000266667
LinDA	300	100	rare	10	0.317	0.008483333
LinDA	300	100	rare	2	0.1185	0.003394444
LinDA	300	100	rare	5	0.276	0.007338889
LinDA	50	100	rare	1	0.0015	0.000177778
LinDA	50	100	rare	10	0.1445	0.004261111
LinDA	50	100	rare	2	0.0055	0.000361111
LinDA	50	100	rare	5	0.077	0.001872222
LinDA	500	100	rare	1	0.0015	0.000155556
LinDA	500	100	rare	10	0.3075	0.008816667
LinDA	500	100	rare	2	0.177	0.005033333
LinDA	500	100	rare	5	0.296	0.007911111
LinDA	100	1000	rare	1	0	5.56E-06
LinDA	100	1000	rare	10	0	7.22E-05
LinDA	100	1000	rare	2	0	1.11E-05
LinDA	100	1000	rare	5	0	5.56E-06
LinDA	20	1000	rare	1	0	2.22E-05
LinDA	20	1000	rare	10	0	2.78E-05
LinDA	20	1000	rare	2	0	1.11E-05
LinDA	20	1000	rare	5	0	1.67E-05
LinDA	200	1000	rare	1	0	2.22E-05
LinDA	200	1000	rare	10	0.00475	0.002972222
LinDA	200	1000	rare	2	0	4.44E-05
LinDA	200	1000	rare	5	7.00E-04	0.000366667
LinDA	300	1000	rare	1	0	3.89E-05
LinDA	300	1000	rare	10	0.0609	0.023661111
LinDA	300	1000	rare	2	0	4.44E-05
LinDA	300	1000	rare	5	0.0103	0.005055556
LinDA	50	1000	rare	1	0	5.56E-06
LinDA	50	1000	rare	10	0	1.11E-05
LinDA	50	1000	rare	2	0	3.33E-05
LinDA	50	1000	rare	5	0	0
LinDA	500	1000	rare	1	0	5.00E-05
LinDA	500	1000	rare	10	0.11715	0.041966667
LinDA	500	1000	rare	2	0.00045	0.000311111
LinDA	500	1000	rare	5	0.05555	0.022455556
LinDA	100	200	rare	1	0.00025	0.000183333
LinDA	100	200	rare	10	0.10175	0.006555556
LinDA	100	200	rare	2	0.0015	8.89E-05
LinDA	100	200	rare	5	0.033	0.002072222
LinDA	20	200	rare	1	0	2.78E-05
LinDA	20	200	rare	10	0.00025	7.78E-05
LinDA	20	200	rare	2	0	2.78E-05
LinDA	20	200	rare	5	5.00E-04	0.000116667
LinDA	200	200	rare	1	5.00E-04	0.000205556
LinDA	200	200	rare	10	0.21225	0.01355
LinDA	200	200	rare	2	0.00925	0.000688889
LinDA	200	200	rare	5	0.14225	0.008283333
LinDA	300	200	rare	1	0.00025	0.000111111
LinDA	300	200	rare	10	0.24325	0.015683333
LinDA	300	200	rare	2	0.016	0.001122222
LinDA	300	200	rare	5	0.1785	0.012566667
LinDA	50	200	rare	1	0.00025	9.44E-05
LinDA	50	200	rare	10	0.0095	0.000561111
LinDA	50	200	rare	2	0.00025	0.000111111
LinDA	50	200	rare	5	0.00125	0.000205556
LinDA	500	200	rare	1	0	0.000205556
LinDA	500	200	rare	10	0	0.023216667
LinDA	500	200	rare	2	0	0.0056
LinDA	500	200	rare	5	0	0.021155556
LinDA	100	2000	rare	1	0	1.67E-05
LinDA	100	2000	rare	10	0	0
LinDA	100	2000	rare	2	0	5.00E-05
LinDA	100	2000	rare	5	0	7.22E-05
LinDA	20	2000	rare	1	0	2.22E-05
LinDA	20	2000	rare	10	0	0
LinDA	20	2000	rare	2	0	0
LinDA	20	2000	rare	5	0	5.56E-06
LinDA	200	2000	rare	1	0	2.00E-04
LinDA	200	2000	rare	10	1.00E-04	0.00025
LinDA	200	2000	rare	2	0	2.22E-05
LinDA	200	2000	rare	5	0	6.67E-05
LinDA	300	2000	rare	1	0	1.67E-05
LinDA	300	2000	rare	10	0.0082	0.009772222
LinDA	300	2000	rare	2	0	1.67E-05
LinDA	300	2000	rare	5	0.000475	0.000966667
LinDA	50	2000	rare	1	0	0
LinDA	50	2000	rare	10	0	0
LinDA	50	2000	rare	2	0	5.56E-06
LinDA	50	2000	rare	5	0	5.56E-06
LinDA	500	2000	rare	1	0	2.22E-05
LinDA	500	2000	rare	10	0.035325	0.036083333
LinDA	500	2000	rare	2	1.00E-04	9.44E-05
LinDA	500	2000	rare	5	0.0126	0.013172222
LinDA	100	300	rare	1	0	4.44E-05
LinDA	100	300	rare	10	0.022166667	0.002011111
LinDA	100	300	rare	2	0.000166667	5.00E-05
LinDA	100	300	rare	5	0.002666667	0.000494444
LinDA	20	300	rare	1	0	3.33E-05
LinDA	20	300	rare	10	0	3.89E-05
LinDA	20	300	rare	2	0	1.11E-05
LinDA	20	300	rare	5	0	2.78E-05
LinDA	200	300	rare	1	0.000333333	1.00E-04
LinDA	200	300	rare	10	0.186333333	0.0163
LinDA	200	300	rare	2	0.001166667	0.000194444
LinDA	200	300	rare	5	0.0795	0.006727778
LinDA	300	300	rare	1	0.000333333	6.67E-05
LinDA	300	300	rare	10	0.270333333	0.021755556
LinDA	300	300	rare	2	0.006	0.000694444
LinDA	300	300	rare	5	0.159	0.0137
LinDA	50	300	rare	1	0	3.33E-05
LinDA	50	300	rare	10	0	6.67E-05
LinDA	50	300	rare	2	0	2.22E-05
